username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
chevynova,31,,2013-07-31,FRIENDS,2013-07-31,4,Very nice hotel,"When in Solvang, Hotel Corque is the only place we will stay. It's way above the motels in the area. We enjoy the amenities, especially the double sinks in the bathroom. Has comfortable beds,fridge in all the rooms and a has a very large parking area. Staff is friendly and helpful. For what this hotel offers the room rates are very reasonable, However on this trip ( we stayed Weds & Thurs) the reservationist told us the 2nd night would almost be double because of an event in town of which she didn't know what it was. Since room rates are usually less expensive Sun thru Thurs. we were surprised but accepted the rate since we enjoy this hotel so much. Solvang is a great place to walk around the town, you don't have to drive far to go anywhere. The Chumash Casino is only a few minutes away and the wineries are close by. We love coming in the summer so we can attend the outdoor theaterfest with its excellent cast.",,4.0,4.0,4.0,4.0,4.0,4.0,,,,,31
pflamend,64,"Brussels, Belgium",2013-07-31,NONE,2013-07-29,2,Difference,"There is a hugh difference between the hotel interior and the restaurant.
The rooms are very average while the restaurant is spectacular.
Also a very bad acoustic insulation between the rooms.
The manager was so friendly to offer us a discount of 10% due to the noise the neighbours have caused at 3 am.
I don't get the fuzz about Solvang and its fake Danish architecture.",,2.0,3.0,,2.0,2.0,3.0,,,,,96
TereseW,58,,2012-08-31,FRIENDS,2013-07-27,4,A wonderful hotel BUT,"This is a beautiful hotel where a group of us (usually got 5 or 6 rooms) have stayed for many years even before it was the Corque who completely remodeled the place. We were able to stay at the Hotel Corque for 2 years in a row after they remodeled. The bad news for us is that they have now completely priced us out of this hotel. Come on now by the time you pay all the taxes it is now well over $200.00 a night and this is for Solvang. For the past 2 years we have stayed at other hotels in Solvang but we do miss the Hotel Corque. Since they are owned by the Chumash Casino I think they are more interested in putting up their high rollers in the hotel. Oh they used to have a continental breakfast but they eliminated that also. So if you want to pay high rates for Solvang, yes stay there the location is perfect, but as far as caring for long time guests, they could care less. Oh they also have a very nice restaurant but expect to pay New York prices. Once again Hey guys, you are located in Solvang.",,1.0,1.0,4.0,4.0,4.0,4.0,,,,,81
scdg2007,18,"Los Angeles, California",2013-07-31,FAMILY,2013-07-22,5,Nicest hotel in Solvang!,"My family and I just spent a weekend at Hotel Corque and had a blast.  If you want a clean, modern, upgraded place to stay then Hotel Corque is for you! There are other hotels in Solvang but they all have a motel vibe to them.  I booked Hotel Corque at the last minute and needed two rooms.  The staff was very nice; they were patient and clearly answered all my questions.  Everyone provided excellent customer service, especially Miguel! He made sure my family and I enjoyed our stay.  We had two double rooms with balcony on the 3rd floor. It was SUPER quiet, the beds are comfortable; one of the rooms had a spacious bath tub and separate shower, while the other had 2 sinks and a shower.  There is an outdoor pool - which is great for lounging and relaxing. The hotel is walking distance to everything! I highly recommend this hotel and will definitely come back.",Get a room on the 3rd floor - even if it cost more.  It is super quiet!,4.0,5.0,5.0,5.0,4.0,5.0,,,,,10
Kenneth Holland,62,"Rancho Santa Fe, California",2013-07-31,COUPLES,2013-07-21,5,Oasis in touristville,"Corque Hotel is just off the main drag, yet within easy walking distance of the shopping. It is attractive, quiet, has generous sized rooms and a very nice bath with two sinks and a good-sized stall shower. An excellent restaurant is next door, the Root 246. The hotel staff is friendly and helpful. The hotel is on a large lot with plenty of parking, even for RV's. Compared with the tourist traps all over the town, this place offers excellent value as well as facilities.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,82
SoCalSailors,47,,2013-06-30,COUPLES,2013-07-13,4,Corqued,"Needed only one night, but this one filled the bill. Read about it in a magazine. Had top floor room, so was very quiet, clean and modern. That was about it. I liked that it had two bathroom sinks with lots of room for two people. Their adjacent restaurant is VERY expensive.",,3.0,3.0,3.0,4.0,4.0,4.0,,,,,23
D P,3,,2013-07-31,FAMILY,2013-07-08,3,Over priced for a moldy bathroom,"This is a beautiful hotel, much better than others in the area.  But we had a less than stellar stay 1) We were told over the phone that the San Ynez rooms have a view of the fireworks and when we got there it was a different story.  Only rooms facing the fireworks are the mission rooms.  Staff accommodated a room change after we told her that we would find accommodations elsewhere. 
2) No pool towels were available and the pool was overran by rowdy and obnoxious children.  
3) Reason for 3 stars was the cleanliness of the bathroom.  There was an obvious mold problem and to be honest it was disgusting
4) What is up with the 4pm checkin and checkout at 1100? I paid over $200 for less than 24 hours.
5) Squeaky bed. Nothing says restful sleep like a bed that squeaks with every toss and turn

Overall the stay was ok.  I have been to better resorts and paid a fraction of what they charge.  Would I go back, maybe.",,3.0,3.0,2.0,5.0,3.0,2.0,,,,,14
sacredmusic04,61,,2013-07-31,NONE,2013-07-08,4,Nicely redone hotel convenient to all.,"Recently purchased by the Chumash (no casino here though), the hotel has been renamed and redone so it's got that ""new"" feel to it. Free parking in front and easy walking around the cute little town of Solvang. The only downside was the maids were a bit loud in the hallways--chatting and laughing with each other every day we were there (3). Noise carries from the central lobby b/c it's open, so I recommend asking for a room away from that area. Overall, a nice hotel. I'd stay there again.",,3.0,3.0,,5.0,4.0,5.0,,,,,13
Andrew E,6,,2013-07-31,COUPLES,2013-07-08,4,Good stay but annoying policy,"We really enjoyed staying at the hotel, Nice place, right in the middle of everything.  Really quaint.  

The one bothersome part was I booked 3 weeks in advance and while I was checking in, some people trying to get a last minute room were offered the same room at a rate $90 a night less than I booked.  The manager upgraded us to a suite so that was nice but still didnt like the concept that you get punished for booking in advance.  May have to start rolling the dice.",,3.0,4.0,4.0,5.0,4.0,5.0,,,,,11
SiegelSLOTown,45,"San Luis Obispo, California",2013-07-31,COUPLES,2013-07-07,4,"Nice room, great location","Nice linens, well appointed room. A little Las Vegas feel to the staff. A little or of place or Solvang. Since it is affiliated with the casino you get that high rollers feel. The web portrays a small intimate hotel , when in fact it is quite large.  No breakfast, just free coffee, that we were not ld about. Not a great intro upon arrival. We paid full rack rate $229.00) not quite worth it. it was last minute over he 4th. If you are a casino member, I think you  can get the rooms under $100.00 or even free. Get a room away from the main entrance. If you open your window you can hear all the chatting by the bellman. We were on the second floor.",,3.0,3.0,4.0,4.0,4.0,4.0,,,,,27
Auntieeueu,3,"Alhambra, California",2013-06-30,COUPLES,2013-07-05,4,One of the Best in Solvang,"Outstanding choice in location, amenities and service.  Conveniently located walking distance to shops....if crowded, go to Mission Santa Ynez (directly behind Hotel) and walk the grounds.  Had one slight problem with shower head, it was reported and immediately remedied. The hotel's restaurant was not opened during my stay but the desk clerk was helpful in recommending a late night restaurant. I had the best time at the Chumash Casino because I won two jackpots!  The hotel provides a shuttle hourly but, it was so close, I took my own car.

I've always wanted to stay at this hotel but the rates were too high for my budget.  TripAdvisor offered a one-month special in June and I was able to enjoy a relaxing 2-day stay at this wonderful hotel. Thank you TripAdvisor!  If at regular rate, I would suggest staying at the Santa Ynez Inn.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,5
Shelly F,78,"San Luis Obispo County, California",2013-04-30,FRIENDS,2013-07-02,4,Easy walk to all the fun tourist attractions,"One of the nicest hotels in Solvang. The staff was helpful and friendly. the lobby was lovely and not over done. Our room was clean and spacious. The bathroom was lovely and had 2 sinks, I love that detail.  The one downfall was the bathroom lighting: it was really dim for my liking. I had to put make up on in the room because I just could not see well. Free parking and an easy walk to anyplace in town make this hotel the place to stay when in town.",,4.0,5.0,5.0,5.0,4.0,5.0,,,,,61
Kelli H,5,"Los Angeles, California",2013-06-30,FRIENDS,2013-07-01,1,DO NOT STAY IN THE PRESIDENTIAL SUITE ROOM 321!!!!,"We stayed in the Presidential suite over the weekend for a 40th birthday celebration.  As REPEAT GUESTS, we knew exactly which room we wanted to stay in for this big weekend.  Unfortunately, our stay was anything but relaxing and enjoyable.  Considering the Presidential suite is around $750/night, we were treated with absolutely no appreciation or engagement in terms of guest experience.

I placed multiple calls to room service Sunday morning, in which I was put on hold for so long that I eventually hung up.  What's even more shocking was no one even thought about calling me back to see what I needed!!!!   I was appalled that I can't even have a bagel delivered to my room.  We're in a $750/night suite and after repeated calls for room service, management can't seem to understand that we AT LEAST deserve a call back!!!!

Check-out time was noon and check-in time was 4:00.  UNANNOUNCED knock at our door 15 minutes after check-out time with a luggage cart to hurry us out of the room!!!!   UNBELIEVABLE!!!!  Then, at the front desk to check-out there was not a question of how was our stay, how was our weekend, and the lack of personality from the front desk staff was absolutely apparent when the only words that came out of his mouth was ""PERFECT, PERFECT""!!!!

Our experience at the Hotel Corque this past weekend in the PRESIDENTIAL SUITE was anything BUT perfect!!!  We had 2 other rooms booked and in combination totaled $1500 in revenue, we did not receive appropriate service.   If you are visiting Solvang and considering spending similar budgets, look elsewhere!!!",Read the reviews!!!!,1.0,1.0,1.0,1.0,1.0,1.0,,,,,25
Davidsweetie,23,,2013-07-31,COUPLES,2013-07-01,4,Lovely overnight stay,"My husband and I stayed for one night at Corque--our second visit. We had the ""King Treetop Room"". It was on the 3rd floor overlooking trees on Alisal Road in Solvang (room 308). The room is described as having French Doors which open to the treetop view; understand that it is not a patio, which we did and we were fine with that. (Rooms are available with patios.) The room provided plenty of space for 2 people overnight--a comfortable sitting area, desk and chair, king bed, and bathroom with 2 sinks and a terrific magnifying mirror (which more hotels should provide!) No tub and that was OK. Thick, clean towels in an immaculate bathroom with very nice soaps. The room was very clean as well and in excellent condition. Our check-in and out was handled professionally yet friendly. All the staff we encountered, whether behind a desk or in the hall, were helpful and friendly. The hotel is nicely situated in Solvang--close enough to walk to shops and wine bars yet far enough from main street traffic to be quiet at night. Included in the price is WiFi internet, a shuttle to the Chumash casino, complimentary coffee and tea all day long, a well kept pool and spa, parking is free, too. Considering these amenities, the hotel is well priced for all that you get.",,4.0,5.0,4.0,5.0,4.0,5.0,,,,,25
Sandy B,24,"Phoenix, Arizona",2013-05-31,FAMILY,2013-06-30,4,Hotel Corque Solvang,"Myself, my husband and our 15 year old son stayed here in May 2013.  The hotel is cute, and just off the main portion of all that is Solvang.  We didn't realize there was a Mission right here, so we were able to visit there as well.  Solvang is so fun and different.  We found a shop that had Cloudberries (which I can never find anymore), ate at Heidelberg Inn and had incredible Danish sausages for lunch.  Everything was very fun.",,4.0,4.0,4.0,4.0,3.0,4.0,,,,,13
Patricia C,12,"Los Angeles, California",2013-06-30,COUPLES,2013-06-27,5,Danish Pastries and Mission Bells,"This was our 2nd stay at the Hotel Corque and we were not disappointed.  First off, Hotel Corque is a bit pricey but  has a lot of nice amenities such as free parking, plush bathrobes, very clean rooms, free computer use in the business room,  very nice pool, friendly staff, shuttles to the Chumash casino and free coffee.  We arrived early and just wanted to park the car at the hotel and walk around Solvang.  The receptionist at the front desk told us our room was ready.  That was a really  nice surprise!  After our walk around Solvang we went for a very refreshing swim in the pool. The pool is located in an area with lots of sun and a great view of the Santa Ynez valley.  If you prefer not to swim you can lounge around the pool.  It's a perfect spot to just relax and let go of all your stress.  My husband and I woke up to the sound of mission bells and I went to 8:00 mass at Santa Ines mission.  The mission is  near the hotel.   Visiting the Corque  feels as though you are in Denmark and also going back in time to old Spanish California.  We thoroughly enjoyed our visit!",Ask for the mission view and mountain view room on the 2nd and 3rd floor with a balcony.  On our 2nd visit we got the mission view room but it also had a view of the alley with trash bins and buses.  We liked the room but the mission and mountain view i rooms have a better view.,5.0,5.0,5.0,5.0,5.0,5.0,,,,,5
susig60,22,"Brodhead, Wisconsin",2013-05-31,FAMILY,2013-06-21,4,Nice time w son...,"Visited my son, who lives in LA and we wanted an adventure away fro the city. This was his find and I must say a good one. It's a beautiful ride from LA...dispite the fires at the time. It is much cooler than I expected...trying to escape the neverending winters of Wisconsin...ha!  The hotel and staff were marvelous! Clean, quiet, and wecoming. We took shuttle to casino for a few slots n dinner, then hit 360 for cheese n wine later...not much open late at night for my nightowl son...but quiet n time to chat was best for this mom! The town was quaint n fun.",,4.0,4.0,5.0,4.0,4.0,4.0,,,,,4
Mike C,6,"Rancho Palos Verdes, California",2013-06-30,COUPLES,2013-06-13,5,What a Beautiful Surprise,"Great Hotel PERIOD! Don't know how anyone would say the rooms are NICE...they are beautiful, VERY clean and modern (my wife is a clean freak and LOVED IT!) Only stasyed one night but will be back! Great location, within walking distance of everthing Solvang has to offer and they have a free shuttle to Chumash Casino Resort. Also had an amazing dinner at Root 246, not your typical Solvang restaurant, if you visit the area you will NOT be disapointed.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,3
vignettehol,63,"Camarillo, California",2013-05-31,SOLO,2013-06-12,4,Location & comfort,"This is a very comfortable hotel with a friendly, easy-going staff, well-appointed rooms and very central location in Solvang. Easy to walk around the town, nearby restaurants and plenty of  winetasting shops so you don't have to get into a car. Owned by the Chumash Indians, it runs a complimentary shuttle to the Casino. They also have some sort of ""Players"" membership/package for those who gamble.","If you get a tree-top room with balcony (which you can&#39;t sit on), you overlook the front with parking below and a bit of the town. The mission rooms look towards the hills and/or the mission.",4.0,4.0,4.0,5.0,4.0,4.0,,,,,35
Sh723,18,,2013-06-30,BUSINESS,2013-06-03,4,Location is excellent,"It doesn't have a wine country hotel feel but does the trick. Hop skip and jump from the center of Solvang so you walk around and take in the sites easily. We didn't interact very much with the staff but everyone seemed friendly enough. I would however not spring extra for the balcony room as I was looking out to a parking lot, so it seemed like a waste of money. Good experience overall!",,4.0,4.0,4.0,5.0,3.0,4.0,,,,,33
NYC1945,39,,2013-06-30,FAMILY,2013-06-03,4,Lovely Hotel in Quaint California Town,"The rooms are nice, clean, and modern.  Some might fault the hotel for the lack of a restaurant, but I do believe they have a room service menu and the hotel is walking distance to about 20 places or more to eat.   The hotel is very centrally located.   (the town seems very safe and clean and a walkers paradise.)

The staff was kind and friendly, from the minute you pull up under the porte cochere, to the time you're sitting at a desk for check it. (And yes, I much prefer a face to face check-in sitting down at a desk.)  (standing at a counter for check-in seems very motel-6 to me., so I very much appreciate being able to sit/relax and check in with a friendly person.

Speaking of, a shout-out to Tommy!   Thank you for your services this past time at check-in.   To the Hotel Corque management....  a word of advice., that Tommy is a KEEPER!   Tommy is exactly the type of person I want checking me in to a hotel.    Kind, cordial and knowledgeable.

To include... waking up....  walking through the lobby.... saying good morning, only to have Tommy respond with ....  ""Good Morning Mr. - - - - -"" (and using my last name.)    Very smart young man.

I've stayed here one other time...   I was on the back, ground level with a walk out patio. (nice)
This stay, I was in the front, no patio and window facing the road.    With the window closed... you hear NOTHING, open that window and there were times it sounded as if you were on a freeway and yet oddly it's a two land road in a small town.      But in any event, with the window closed there is no noise at all and the room was lovely.   (thank you.)   (Id stay under the same circumstances in a front room -  any day of the week.)

One final tip for travelers.   I believe from time to time if one has a players card from the local casino (Chumash) they offer reduced rates here.  (I believe the hotel is owned by the casino)  And if one wanted to go to the casino, I believe it's about 6 miles away., with a shuttle service that picks up out front.

I've traveled all over the world, and without hesitation would stay at the Hotel Corque if my future travel plans included being in this part of California.","Ask for a room on the back, preferably ground level.",5.0,5.0,5.0,5.0,5.0,5.0,,,,,110
Micey20,5,,2013-06-30,FRIENDS,2013-06-03,5,Cute boutique hotel in Solvang with great service,"Lobby and check-in: cute lobby with a trendy feel.  Great customer service. The front desk person was busy when I approached it to checking in, as well as check out.  I was immediately greeted with another person who helped me check in and out at a different desk.  The lobby serves a local label coffee so you can help yourself throughout the day.

Rooms: The rooms feels new and clean. The room comes with a small frig so you can keep your drinks in there cold.  Our room had a balcony (i think all the pool facing rooms had balconies but I'm not sure about the rooms facing the other direction), which was great. The weather was perfect so we sat in the balcony to enjoy a glass of wine.  The bathroom was nice and spacious with plenty of counter space.  we had to call for extra shampoo and barhop service and they were both delivered promptly.

Dining: Root 246 is attached to the hotel  We had an awesome dinner there (see my Root 246 review).

We paid full price for the rooms (which was worth it) and I saw in other reviews that someone got a $99 a night deal with TravelZoo. I'll have to be on the look out for another $99 deal for my next trip back to Solaving! That's a steal!",Reserve a room that faces the pool.,4.0,5.0,5.0,5.0,5.0,5.0,,,,,4
Thanh N,81,"Los Angeles, California",2013-05-31,COUPLES,2013-05-28,5,lovely hotel,"loved it here, room was adorable (and we just got a studio on travelzoo special).  close to restaurants and bars.  wineries just a few miles away.  only complaint:  hot tub too small and over crowded on the holiday weekend.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,17
Jeremyfeldman,23,,2013-05-31,NONE,2013-05-27,5,Great stay for Solvang,"Got a good deal on travel zoo for $99 a night.  Great stay for solvang hotel.  Right in the little town, nice size bed and room, big bathroom with two sinks, walk in shower.  Only thing is the town shuts down early and not much to do after that.  Hotel doesn't serve breakfast.",,5.0,5.0,,5.0,5.0,5.0,,,,,34
CalifSue,337,,2013-05-31,COUPLES,2013-05-10,5,Great place to stay in Solvang!,"Go every year at the same time to Solvang and love this property.  It is located next to the shops, restaurants, and bakeries.  Hotel staff really nice and room very nice.  The hotel restaurant next door, Root 246, has a wonderful Sunday Brunch.  Would highly recommend this hotel.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,142
EllieJean3,49,"San Luis Obispo, California",2013-04-30,COUPLES,2013-05-09,5,Pristine,"Really enjoyed our stay here! Hotel Corque had been out of our price range initially when I was looking for somewhere to stay in Solvang, until we found a deal online and so glad I did! The hotel is one the nicest in Solvang, walking distance to the shops and restaurants, and the hotel is in pristine condition, rooms were perfect, beds so comfy, bathrooms enormous. Very close drive to wineries. Only bummer was that we didn't get to try the restaurant Root 246 that I had heard such great things about. We'll have to come back!","We chose the mountain view with the patio. Was very nice to have the sliding glass door open and let the breeze in. We had a loud group of people on the patio next to us, as the patios are close together, but shutting the slider door cut out all the noise.",4.0,5.0,5.0,5.0,5.0,5.0,,,,,9
Calidj85,15,"Los Angeles, California",2013-05-31,NONE,2013-05-07,5,Loved everything about this,"Stayed here one night as a get away from LA. Everything was great. The lobby, Rooms,Bathrooms, service. It was perfect. Went to Root 246 that night for a drink at the lounge. It was great. I would highly recommend this hotel for a night or a few. Great location. Walking distance to shops. And shuttle to casino if Desired ",,5.0,5.0,,5.0,5.0,5.0,,,,,26
travelingirl123,8,"Baton Rouge, Louisiana",2013-05-31,COUPLES,2013-05-07,5,"""Lovely""","Stopped here on our way up the coast.  Hotel Corque was such a pleasant suprise.  The oversized furniture reminded me of Alice in Wonderland.  The rooms are newly remodeled and very clean, well appointed with good lighting. The bed was very comfy and the hotel was very quiet. Baths have a his and hers separate sink which is nice, too.  Being in the middle of Solvang, we were able to walk to Mortensen's for ""Buttering""  and other pastries.  The staff are very pleasant and accomodating.",,5.0,4.0,5.0,5.0,5.0,5.0,,,,,8
Exscribe,53,"Etowah, North Carolina",2013-04-30,COUPLES,2013-04-29,5,Classy stopover,"We were traveling from the Bay Area to Palm Springs and decided to break up the trip close to the midway point. Given a choice of Bakersfield (5) or Solvang (101) we opted for the latter. What made the choice easier was that this hotel was offering a Sunday to Thursday $99 rate.
Not expecting much in a tourist town, we were surprised at how first rate is this hotel. It sits at the end of the main street, but feels apart from the contrived hoopla. The check-in was fast and courteous. The room was a good size and immaculate. The hotel's restaurant was favorably reviewed by the L.A. Times a few years ago. We have stayed in hotels three times this price that weren't as good.
And further investigation showed that in prime time rooms can be three times as expensive. While I would not be willing to pay that price to stay in Solvang, at $99 plus tax this hotel was the bargain of the year.",,,,,,,,,,,,99
litlmissy65,89,"Giddings, Texas",2013-03-31,COUPLES,2013-04-27,5,First Class,"This hotel is in a great location and offers a wonderfully peaceful, tranquil environment.  I enjoyed everything from the inviting decor to the comfortable furnishings.  My room had a balcony facing the rear of the property, where I was able to enjoy my morning coffee while listening to a peacock in the distance.  SO relaxing!!  Be sure to take time to go next door to the restaurant, Root 246. The restaurant and lounge area are both very nice!",,4.0,5.0,5.0,5.0,5.0,5.0,,,,,21
Denise D,929,"Agoura Hills, California",2013-04-30,COUPLES,2013-04-25,5,Great place to stay for Solvang Wine Festival,"Very nice hotel which is within a short walking distance to the Santa Barbara wine festival in Solvang.  Good bar and restaurant next door, nice swimming pool, indoor and outdoor eating next door, easy walking distance to the charming downtown area; (across the street).  Great bakeries a couple of doors away.  Customer service is a bit lame but they respond when asked.",Get a room overlooking the pool; they have nice decks and are sunny.,3.0,3.0,5.0,5.0,4.0,5.0,,,,,319
Dian6,92,"Carmichael, California",2013-04-30,FAMILY,2013-04-16,5,Wow!,"I had heard that they had done a makeover of this place not too long ago and they did a great job. Everything is clean and modern. Two sinks in the bathroom and a nice glass shower stall. Wifi is good. Beds are comfortable. Staff is very friendly, helpful. The only negative was my sister's room, the bed there in a handicapped room is higher than the regular beds, unusual. She had a hard time getting up onto the bed.
There is a shuttle that runs to the local casino, I didn't use it but those who did were happy with the service.
The in-room coffee, Santa Barbara Coffee, was excellent, and there was coffee in the lobby in the mornings also.
Location is great, you're right near downtown Solvang, within walking distance of a lot of great stores and restaurants.",,4.0,5.0,5.0,5.0,4.0,5.0,,,,,22
CherryPieSM,14,"Santa Monica, California",2013-04-30,NONE,2013-04-12,5,"Lovely Hotel, Great Value!",Stayed here with my family during spring break. The room was spacious and very comfortable. It was very nice!  The location is great right in town so you can walk to anything with close proximity to Santa Ynez wineries.  We had the most delicious dinner at their restaurant. All around great!,,5.0,4.0,,5.0,5.0,5.0,,,,,2
Randy J,200,"Centerville, Utah",2013-04-30,BUSINESS,2013-04-11,1,Worst customer service imaginable!,"STAY ELSEWHERE - THERE ARE LOTS OF GOOD HOTELS IN THE SOLVANG AREA!! 

This hotel is a text-book example of what appears to be a decent property from outward appearances, but the service stops at the fake professional appearance of the staff; they are rude, incompetent, they lie about specifics regarding property maintenance and their stating they would correct deficiences, and the amenties you are paying for are not useable due to poor maintenance and lack of materials (towels) and personnel who really care if a guest is satisfied.  STAY ELSEWHERE - THERE ARE LOTS OF GOOD HOTELS IN THE SOLVANG AREA!! 

I stayed there for three nights; and for each day/night I was there, the pool and jacuzzi area were very poorly maintained.  The pool had debris floating in it each day, the bottom was filthy, and there were never ANY towels available for myself and several other guests who were as displeased as myself.

Despite numerous complaints by myself and other guests, all that any of us received were ""I'm sorry"", and lies of how the pool was cleaned each morning (It wasn't, and the few people who did bring towels from their room and left the wet ones there in the afternoon/evening had these same towels scattered on lounges, concrete, etc. the next morning.  

My wife and I tried to use the jacuzzi and pool four (4) separate times the first two days there, and had no interest due to the lack of cleanliness (trash in pool area and around it); combined with no towels.

On the last day, I complained to the supervisor on duty named Jennifer (whom I had to go through a desk clerk named Josh who could only apologize with no corrective action). Even after that complaint, and promises of this being corrected shortly, nothing changed - and guests that evening who tried to swim or use the jacuzzi found a filthy environment and no towels.

In the morning, when checking out, the small ""compensation"" of a reduction in our hotel bill that Jennifer had promised us the night before was not provided in its entirty; the desk clerk checking us out told me how wrong I was about the credit being right (couldn't function without a calculator for simple math, and then couldn't even punch numbers right and tried to bluff her way through her multiple mistakes).  Finally, the day supervisor Milton came over, realized that there was a mistake (constantly denied by this desk clerk and telling me I was wrong), and corrected it; but even he didn't properly provide the credit that was both promised by Jennifer and even stated in the notes of our room stay.","To get a good room, find another hotel!!!",1.0,1.0,3.0,3.0,3.0,1.0,,,,,77
Ken W,27,"Ringgold, Georgia",2013-02-28,COUPLES,2013-04-11,5,A Great Stay in the Wine Country,"What a fabulous trip to the wine country.  The hotel had been refurbished and was beautifully done.   The wait staff was very courteous and went out of their way to make our stay great.  The rooms were well appointed but just a touch smaller than I had hoped for. (We really didn't need any more room, anyway).  Perfectly located in the heart of the Santa Ynez wine country.  The casino there is top notch and the food at Root 246 was extremely tasty.",,4.0,5.0,5.0,5.0,4.0,4.0,,,,,12
LostSojourner,79,"San Francisco, California",2013-03-31,COUPLES,2013-04-06,5,Enjoyable Stay in Solvang,"Stayed one night on way through to L.A. hotel is well appointed, modern, clean and comfortable. Great service as well. Had a room overlooking the lobby and driveway, I was initial concerned this would be quite noisy but it was very quite despite the hotel being busy. The hotel is within walking distance of shops and restaurants so a great central location to visit the town. Price for this area is on the medium to high end but reasonable compared to most of the higher end places in the area.",,3.0,5.0,4.0,5.0,5.0,5.0,,,,,35
tab4ever,60,,2013-04-30,FAMILY,2013-04-04,2,Wish I could've given 5 stars...,"We decided to stay here after finding a GREAT DEAL on Tripadvisor and we were headed to Solvang for an overnight stay. We booked a King Suite, it was located on the ground floor. Beautiful room,newly remodeled,very clean,it's a gorgeous comfortable room with adjoining living area with additional bathroom and small bar area,also had 2 small sitting patios overlooking San Ynez Mountains.We also received 2 free lunch buffets at their casino along with free shuttle service.The problem with the room didn't begin until we tried to sleep for the night.BEWARE OF ANYTHING OTHER THAN A TOP FLOOR ROOM!!! The floor to ceiling must be worn,old and outdated!! we could hear LOUDLY the walking and thumping and pounding of the above room over our bed,we unfortunately had nite owls above us who continued the pacing back and forth along with slamming of their sliding door until 4AM!! after calling front desk to complain the noise GOT LOUDER AND MORE ANNOYING. We had zero sleep and it was a very aggrivating tiring night. When I let the front desk know of our night, he confirmed the knowledge of the ceiling noise issue and only offered his card and his word to take good care of us on a next visit. Which I informed him would be doubtful. It would have been nice to know of this problem here ahead of time or at time of our check-in and let us decide at that time to have a different room.",Choose a TOP FLOOR ROOM. Don&#39;t stay in a room that has another room above you.,3.0,4.0,1.0,4.0,4.0,5.0,,,,,40
allnight33,7,"Lancaster, Ohio",2013-03-31,COUPLES,2013-04-03,4,Very nice value and hotel overall,Customer service was good.  We were shuttled over to the casino free of charge for a lunch buffet free of charge (built into the cost of the room).  The hotel's location is perfect for seeing all of what Solvang has to offer and is close to the wineries.  I would recommend this hotel to anyone staying in the Solvang area.,,4.0,4.0,4.0,5.0,4.0,4.0,,,,,13
Macaw,126,,2013-02-28,COUPLES,2013-04-01,4,Good place to stay in wine country,"We had reservations at another hotel in Solvang when we saw a Travelzoo offer for Hotel Corque, so we upgraded to the Corque and are glad we did.  It's on the east edge of Solvang, within easy walking distance of the shops and restaurants.  It also has a gourmet restaurant, Root 246, right next door.  Since the hotel is owned by the Indian tribe that runs Chumash casino, they also have a free shuttle to the casino.  It's a nice place to stay in wine country.",Our &quot;mountain view&quot; room had a better view of the parking lot than it did the mountains.,4.0,5.0,4.0,4.0,4.0,4.0,,,,,52
awb2222,147,"Chicago, Illinois",2013-03-31,COUPLES,2013-04-01,4,Good hotel at very good value.,"Hotel Corque won’t be the most lavish hotel you’ll ever stay at, but it’s a good value decent service and a good location. If you’re looking to stay in the area, it would be tough to find a better hotel at a price less than $200.",,5.0,4.0,3.0,4.0,3.0,3.0,,,,,77
Erinh1,40,,2013-03-31,FAMILY,2013-03-29,5,Nice Stay,"As others have mentioned, the location is ideal for Solvang. The decor/furnishings in the rooms is beautiful. We had a 2-bed room on the second floor, parking lot view (I was told this is the only location for 2-bedded rooms). Purchased a TravelZoo deal, so the rate was really good for the quality of the hotel. Received a certificate for 2 free buffet lunches at the casino, which is 3 miles away. Decided not to try it out, as we were there only a short time and wanted something better than casino buffet food. Have to put your key in to get the elevator doors to open at the ground floor. Seems kind of silly as it's not much of a security measure, more a nuisance. Front desk staff was mechanical and not too welcoming, but I can live with that. Coupon book came in handy at some of the wineries.",,5.0,3.0,5.0,5.0,5.0,5.0,,,,,47
CathyMulex,24,"Long Beach, New York",2013-03-31,COUPLES,2013-03-23,4,Comfortable European setting,"Ditto on this: We loved the location and the old European feel--walking distance to everything Solvang has to offer. Nice, spacious room. Comfortable beds. Lovely bathroom and a great shower. Good robes and hair dryer. Efficient check-in. Did not try the Root 246 restaurant. Restaurants close early.",,5.0,5.0,5.0,5.0,5.0,4.0,,,,,6
kathleene_12,132,"Hidden Hills, California",2013-03-31,COUPLES,2013-03-22,5,Excellent experience,"This our second stay at the Hotel Corque.  We love the location--walking distance to everything Solvang has to offer.  Nice, spacious room.  Comfortable beds.  Lovely bathroom with two sinks and a great shower.  Good robes and hair dryer.  Nice, thick towels.  Efficient check-in.  No lines because there are two desks as well as the counter, all manned.  Right next door to the Root 246 restaurant, which is one of our favorites.","Our room faced the street, but we experienced no noise.",5.0,5.0,5.0,5.0,5.0,5.0,,,,,45
