username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Marites M,1,,2018-12-31,FAMILY,2018-12-11,5,Disneyland trip,My brother and his family were visiting for the first time from the Philippines and the very first place that came to my mind to take them is to the happiest place on earth and of course we need accommodations and place to stay. Howard Johnson offered all the amenities I was looking for during my search. I highly recommend this place and the view from our balcony is spectacular as we were able to see the fireworks. Thank you for the wonderful time spent here. The rooms are clean and the staff very accommodating.,,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-18,"Hello Marites, 

Thank you so much for giving us a try during your recent Disneyland vacation. We are so thrilled to hear you and your family had such a great time during their first visit from the Philippines due to our amenities and balcony views!  We really appreciate you taking the time to let us know about your stay. We hope to host you again should your travels find you back in the Anaheim Resort. ",0
Erika C,6,"Salt Lake City, Utah",2018-12-31,FAMILY,2018-12-11,2,So outdated,The proximity to Disneyland is the only reason to stay here. The room was so outdated and kind of gross. The bathroom tile was chipping away. Glad we weren’t in the room much. Short walk to Disneyland is the only plus. ,,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-18,"Hello Erika,

Your feedback is greatly appreciated and will help us continue to improve. It is our goal to always address our guests' negative comments and resolve any issues to your satisfaction during your stay in order to create the most magical experience. We are so sorry we fell short of your expectations. Your comments regarding the room and bathroom tiles have been shared with our head engineer and executive housekeeper in order to ensure the room is taken care of and a similar experience is not repeated. Your review has greatly helped us as we would not be aware of these problems without it. We are also planning the next phase of our renovations and hope to have all rooms fully updated and renovated soon. We really hope you give us another try and allow us the opportunity to better serve you and your family in the future. ",1
kathleenbU8550DP,5,,2018-12-31,FAMILY,2018-12-11,5,Best Experience at Disneyland Resort,"We had a two-room suite on the Fifth Floor (two bedrooms and two bathrooms).  It was super quiet, spacious, clean and comfortable.  Even though we were perched above the 5 Freeway, you couldn't even hear the traffic noise.  We could see the fireworks at Disneyland from the balcony at the end of the building.  The water park is super cute and great for kids under 12 years old.  And it was open until 10pm.  This hotel is an easy walk to the Esplanade at Disneyland Resort and there are lots of restaurants within walking distance.  So happy with this hotel.  When can I visit again.",Regular rooms had bunkbeds and a quern size bed.  We paid extra for the suite and it was worth it.  Freeway noise is not an issue.,,5.0,5.0,,,5.0,CarlaT2171,Guest Relations Manager,2018-12-11,"Thank you very much, Kathleen! We're thrilled you enjoyed your time with us and we appreciate you taking the time to share this kind review. We hope to host you again in the future.",0
Venture35676450636,2,"Sacramento, California",2018-11-30,FAMILY,2018-12-11,5,Family vacation to disnDisney,"This was or first time visiting the Howard Johnson hotel for our yearly Disneyland trip. Over all I was very impressed with the hotel, staff and service. MY entire family was satisfied with our stay, we will be coming back next year for sure!",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2018-12-18,"Hi!

Thank you for taking the time to leave a review. We are so happy to hear about your 5 star stay! It is thrilling to hear you were impressed with the hotel, staff, and service. We look forward to your next stay next year! ",4
Culture34529945247,1,,2018-12-31,FAMILY,2018-12-11,4,Great Stay with 1 catch,"This was our 2nd stay at HoJo Anaheim. It was as good if not better than the 1st. Check in was a breeze, staff friendly and helpful. Our room was a King Kids suite. AWESOME ROOM. spacious, clean and great to have separate spaces for the kids, and bunk beds. We ventured through most areas of this hotel---both pool areas, game room, on site store , laundry facilities and the grounds. All were immaculately clean. There always seemed to be staff on the grounds sweeping sidewalks and cleaning up. The on site store is well stocked with small items for snacks, drinks etc to pick up on your way to the parks, but there is no on site restaraunt. The only reason I did not give this a hotel a 5 was our room location.  We changed hotels last minute so we could have a larger suite at the HoJo. Therefore we paid a premium price for the room. It was advertised as ""city view"" when in reality it was facing a very busy freeway with a distant city view in the background. We couldn't enjoy the balcony any time of day due to the noise from traffic and even kept up a few nights due to the noise. This should be advertised to guests when booking. There is also no chairs on the balcony to sit outside even if you wanted to. I would not hesitate to book at this hotel again, but next time I would be sure to confirm which direction room is facing before booking. ",,5.0,5.0,4.0,2.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2018-12-18,"Hi,

Thank you so much for this detailed review of your stay. We are so happy to hear you had an easy check in and enjoyed your kids suite room! We truly appreciate your kinds words regarding the cleanliness of the property and rooms. Our guest's satisfaction and happiness is the most important to us so we are so sorry to hear that you were disappointed in the room view. All of our kids suites face towards the freeway with the city behind it. We do have a couple suites with different layouts that would have another view. We apologize if this was not properly advertised to you. You can always give us a call directly at the hotel and we'd love to help find the perfect room type and location for you and your family. We look forward to your next stay with us. ",0
Andrew M,8,,2018-12-31,FAMILY,2018-12-10,5,Excellent Disneyland Family Accomodation,"Really pleased with our 2 night stay at Howard Johnson Anaheim. We were warmly welcomed and very well looked after. The hotel has everything we needed and is right across the road from Disneyland, about a 7 minute walk. We watched the fireworks from our balcony. Brilliant.  I was concerned about traffic noise being so close to the freeway, but double glazing and requesting a room facing away from the freeway (towards Disneyland) there was no traffic noise at all once the balcony door was closed. ",Ask for a room with fireworks views and away from the freeway. ,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-14,"Hello Andrew,

Thank you so much for giving us a try during your recent Disneyland vacation. We are so thrilled to hear you and your family had such a great time and were really well looked after by our staff! We are happy that you were able to take advantage of the firework views from your balcony and that the freeway noise didn't enter your room. Thank you for your kind comments and great feedback. We hope to see you during your next trip to the Anaheim Resort.",0
Beth Eisler,1,,2018-11-30,COUPLES,2018-12-10,3,Slightly disappointed,"My family has stayed at the hojo every time we have visited Disney, which is almost every 1-2 years. Usually it’s a great stay and we love it. However, this trip seemed a little different. I’ve noticed that the hojo has started to pay more attention to its guests who have an influence on social media rather than their normal guests. If you follow the hojo on social media, you can see that they put a lot of effort into making their social media influencers rooms perfect with extra perks, very clean and they give them priority of the refurbished rooms rather than the regular rooms. My boyfriend and I stayed here this time and got a regular room, it was okay, however we noticed the room would not be properly cleaned and there was hair everywhere, soap, shampoo and conditioner refills were just thrown on the counter, and the lights in our room were constantly flickering. Sheets weren’t even very clean. We even had a housekeeper come in our room while were napping in the afternoon for no good reason. Our check out wasn’t organized at all, felt like 2 seconds and we didn’t get our deposit back for our room, and no reason why, just got pushed out the door it felt like. I feel like if we had a social media influence or we’re going to promote them heavily on social media, we would have been treated better. The hojo says they strive for 5 stars, but they better start putting in the work again. May not stay here again. Start focusing on your regular guests again. Not feeling the love here hojo.",,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-12,"Hello Beth,

Thank you for taking the time to let us know about your stay. We really appreciate both negative and positive feedback. Our hotel has nearly ten different room types in various categories and in various buildings in order to fit every family's needs. All of our rooms in building 1 have been recently renovated. We are currently planning renovations on building 2 for next year, and hope to have the entire property fully renovated within the next few years. You can always give us a call directly and any of our staff member will be happy to assist you to make sure we get the room that is perfect for you. 

We are so saddened to hear your room did not meet the cleanliness standards we expect. We truly apologize our housekeeping failed to properly take care of your room when cleaning and leaving behind bathroom amenities. This is something we will bring up to our executive housekeeper in order to assure that this does not happen again. After our housekeepers service the rooms, a housekeeping supervisor will go to the room to inspect it to make sure everything is perfect. This may be why a housekeeper came into your room later in the afternoon.

We always strive for improvement and will use your comments to ensure a similar experience is never repeated. If you come back to Anaheim we do hope that you will give us another shot to make sure that we give you the best experience possible. 
",1
evmartin123,3,,2018-12-31,FAMILY,2018-12-10,2,Very Disappointed!!!!,"I booked this hotel on Hotels.com     The advertisement pictures looked like brand new rooms.  The rooms looked beautiful; clean, updated, high end.  I paid close to $600 for 2 nights.  When I arrived to the hotel, the room looked like a motel type room, not an upscale hotel that is worth $300 per night.  What a waste of money!

When they asked me how my stay went, I told them I was disappointed.  Then, they told me I should have called and requested the updated room.  I didn't even know that was an option.  Ugh!!!!  I am deeply disappointed and really would want a refund.  I will never stay here again.",Go to another hotel!,,1.0,,4.0,1.0,,HojoAnaheimStaff,Guest Relations,2018-12-11,"Hello,

We are sorry to hear you were not completely satisfied during your recent stay with us. We always encourage our guests to let us know if there are any issues with their room accommodations, so we can do our best to assist to make sure you have a perfect vacation. We have currently completed renovations on our tower building 1 which has all of our premium/superior rooms, bunk bed rooms, and suites. We are in the planning stages of our next phase of renovations for the other rooms and buildings, so within the next few years the entire property will be renovated. Feel free to give us a call directly on property to book and we are happy to look over all discounts that you might qualify for to make sure that you get the best bang for your buck. We do sincerely apologize for the experience that you had during your last stay and we hope that you will give us another chance for a magical stay on your next trip to Anaheim.  ",2
Mobile40168110358,1,"Phoenix, Arizona",2018-12-31,FAMILY,2018-12-10,5,Hojo - excellent as expected,"This is an older property, but is nestled far enough away from the park to be a ""quiet' space. The grounds are very well kept, the staff is always helpful. It is my hotel of choice for over 20 years when visiting the Disneyland Resort - and for the money it's a great value. Are there more expensive hotels in the area with more bells and whistles? Yes. Are there cheapo places in the area (that you may end up sharing your room with roaches?) Yes. Hojo is right in the middle - large rooms (Bldgs 3,4,5,6) that let you stretch out a bit and allows for a relaxing getaway from the hustle and bustle of the park itself. It will continue to be my first choice when I visit the Mouse. The location is close enough for a quick walk and not much further than other hotels that claim to be across the street. When all thins are compared - it's a nice little hotel in a great spot for the right price. think about this,  even as a passholder, the cost of staying in the Grand Californian for one night pretty much covers my 4 or 5 days stay at Hojo ... and they don't nickel and dime you for parking either!",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2018-12-14,"Hi,

Thank you for much for taking the time to leave us a review of your visit, and for choosing us as your home away from home during your Disney vacations! We are happy to hear you enjoyed the grounds and staff. We are also thrilled to know that you appreciate the location to the Disney parks. We are so pleased we have always provided you with a delightful experience. We look forward to your next stay with us. ",0
CWilson,2,"Bakersfield, California",2018-12-31,FAMILY,2018-12-09,4,Large Room. Comfortable Beds,We just enjoyed a midweek stay at the Howard Johnson in Anaheim. With it being across the street from Disneyland it's a 15 minute walk to the front gates. We reserved a room with 2 twin beds and were pleasantly surprised with a roll-away bed in the large closet. This is a great hotel for families wanting to get a good nights rest and be walking distance to the parks. ,,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-11,"Hello Nomad,

Thank you so much for leaving a review for your stay. We are so happy to hear you enjoyed the room with the rollaway bed and the location to the parks. We hope to see you again. ",0
Hamish Brandon,2,"Toowoomba, Australia",2018-11-30,FAMILY,2018-12-09,5,Perfect,"Very friendly staff and very helpful! Family friendly and a pleasure to stay at the resort. Well maintained rooms, gardens and kids pool area! Great location to Disneyland and restaurants. Highly recommend! 👌",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2018-12-11,"Hi!

Thank you so much for giving us a try during your recent Disneyland vacation. We are so thrilled to hear you and your family had such a great time and really enjoyed our staff and rooms! Thank you for your kind comments and great feedback. We hope to see you during your next trip to the Anaheim Resort.",0
Nicholas L,1,"Airdrie, Canada",2018-12-31,FAMILY,2018-12-09,4,Great location,This hotel is very close to Disneyparks. It's a little hike for other stuff like food etc unless you like gross buffets and McDonalds. The price is a little steep for what amenities other hotels in the area offer. Otherwise very friendly staff and clean rooms.,,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-11,"Hi!

Thank you for taking the time to review your stay. We are happy you enjoyed the staff and rooms. We really hope you give us another try and allow us the opportunity to better serve you and your family in the future with the various amenities we do have available such as our water playground and pool areas! ",0
975andye,1,,2018-11-30,COUPLES,2018-12-07,5,A great place to stay,"My wife and I booked this hotel for our Disney vacation Nov 26-Dec 1/18. Recieved a complimentary upgrade to a newly renovated room that was well kept and clean. This hotel is close to all you need with great staff, well maintained property and quite a few amenities including a small convenience store on site. Would definitely stay again and would definitely recommend to others",,4.0,5.0,5.0,4.0,5.0,5.0,CarlaT2171,Guest Relations Manager,2018-12-10,Thank you for taking the time to share this review with us! We're delighted to hear you and your family had a lovely stay and that you found our guest rooms clean and our location convenient. We can't wait to welcome you back the next time you're in Anaheim!,0
Tara T,72,"Seattle, Washington",2018-11-30,FAMILY,2018-12-07,4,Great deal compared to a Disneyland Resort,"This one won awards on tripplanner.com for family hotel. It is about a 15-20 walk to the park (does not include time at the security check point); has a great pool area; and parking is free. We stayed here for our 2018 trip and compared to the Disney hotels, you can easily save $500. The customer service was excellent and they even give the kids pirate hats and balloon swords (my girls went for new balloons every day. My only disappointment was that there was gym here. Room amenities include toiletries (nothing fancy), microwave, coffee maker, and a mini-fridge. There is also laundry rooms onsite.",,,5.0,5.0,,4.0,,HojoAnaheimStaff,Guest Relations,2018-12-11,"Hello,

Thank you for taking the time to write a review about your recent stay with us. While we don't have a gym directly on our property, we are thrilled that you were able to enjoy our pool, free parking, and balloon hats and swords! We hope you keep us in mind when planning your next Disneyland vacation!",98
Exploration495238,3,,2018-11-30,FAMILY,2018-12-04,5,Love the updated rooms,Love the staff and the new updated rooms look great. Cant wait to come back. this is our 2nd time staying at the Howard Johnson. This is perfect for staying near Disney and not spending an arm and a leg. ,2 queen beds. Slept 5 people ,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-11,"Hi!

Thank you so much for your kind comments and positive feedback! We are excited to hear how you loved the newly renovated rooms and the staff! We look forward to hosting you again!",0
resa321t,13,"Fairfield, California",2018-12-31,COUPLES,2018-12-03,5,Nice hotel and great location,"My husband and I stayed here for a weekend trip to Disneyland. It's close enough to walk, but if your feet are tired its about a 2 minute car ride from the drop off. There are plenty of places to eat nearby and tons of delivery options. 

The room was clean and had plenty of space. Having a microwave and refrigerator was super convenient for planning our meals. The king size bed was one of the most comfortable hotel beds I've had in a while. The pillows were also just right for me. There was a small patio (1st floor) and higher floors had balconies. Depending on the room you have a view of the Disneyland fireworks.

The property was clean. There's a little water park that's great for kids. The staff were also friendly and helpful. The biggest hiccup was really minor. The lady who checked us in forgot to give us a parking permit which we realized our 3rd day there but that was easily fixed. 

I will definitely consider staying here again in the future.",,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-11,"Hello Resa,

Thank you so much for taking the time to let us know how your stay went. We are happy to hear you enjoyed the distance to Disneyland and nearby eating options. We are thrilled to know that the bed was one of the most comfortable beds you've stayed in in awhile! We are so sorry to hear about the issue with the parking permit but are happy to know if was easily resolved for you!

We look forward to your next stay!!",3
Maria Ar,3,,2018-08-31,FRIENDS,2018-12-02,5,Great stay with a great location,"I stayed at the hotel for three nights with my friends. We had a great stay! we loved that the hotel was just a short walk away from the disney parks. The room and bathroom were very clean. The bed was really comfortable, which was really nice after the long days at the parks!",,,5.0,5.0,5.0,,,CarlaT2171,Guest Relations Manager,2018-12-03,"Thank you for this review, josarn! We're happy to hear you loved our convenient location and comfortable guest rooms, and we hope to have you back again soon.",2
Dave,4,"London, United Kingdom",2018-11-30,FAMILY,2018-12-02,5,Great for Families,We stayed in a King suite with our four kids who are eight and under. It worked really well and is a short walk to Disneyland. There was one set of bunk beds and a pull out couch in one room and a king bed in the other. Having two bathrooms was great!,,5.0,5.0,5.0,5.0,4.0,4.0,HojoAnaheimStaff,Guest Relations,2018-12-03,"Hello David,

Thank you for letting us know about your stay! We are thrilled to hear that the bedding configuration and two bathrooms worked really well for you and your family! We hope to be your first choice for accommodations when planning your next Disneyland vacation!",4
KiwiTravellers18,59,"Cambridge, New Zealand",2018-10-31,FAMILY,2018-12-01,4,Great location,"Easy walk to Disneyland, great staff and kids loved the water play area. Room was pretty tired, and had some plumbing issues. We were swapped to a room that had functional plumbing which was certainly an improvement. Could do with an update. Enjoyed our stay, thanks.",,,5.0,,5.0,,4.0,HojoAnaheimStaff,Guest Relations,2018-12-03,"Hello,

Your feedback is greatly appreciated and will help us to continue to improve. It is always our goal to address comments and concerns, and resolve any issues to your satisfaction. We sincerely apologize that you experienced plumbing issues at the start of your stay and are happy to hear that we were able to move you into a new room. Maintenance was sent to your original room in order to ensure no plumbing issues were present for future guests. We are actually in the process of planning the next phase of renovations and hope to have all rooms renovated soon! We are glad to hear that you enjoyed your stay and hope to host you again in the future! ",64
sasatwig,1,,2018-12-31,BUSINESS,2018-12-01,3,No frills hotel,Stayed here for a work conference. Rates offered through conference led me to believe that this hotel would be comparable to others on the list. Disappointed to get a non remodeled room; hotel does not offer on site dining or room service. There was no fitness facility either. No continental breakfast offered.,,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-05,"Hi!

We are sorry to hear you were not completely satisfied during your recent stay with us. As of right now all of our rooms located in building 1 are newly renovated. We are currently in the planning stages of the next phase of renovations and hope to have all the rooms renovated soon! You can always give us a call prior to making your reservation or after the room is booked in order to ensure we get you into the exact room you are looking for! We'll make sure to inform management of your comments regarding dining and a fitness center as we are always looking for ways to improve. We also offer free parking, free Wi-Fi, free business center with printing services and have a water playground on site. We really hope you give us another try and allow us the opportunity to better serve you and your family in the future with all that we do have to offer! ",0
Michael C,1,,2018-11-30,FAMILY,2018-11-29,5,Great Disneyland Hotel,"This hotel is my family's go to destination on our trips to Disneyland.  It is conveniently located across from the park entrance.  Approximately 10 minute walk.  The hotel also has a water park for the kids, with a jacuzzi for the adults to chill out.  For the price, amenities, and proximity to the park this hotel is fantastic.  Highly recommended.",,,,,,,,CarlaT2171,Guest Relations Manager,2018-12-03,"Greetings, Michael! Thank you so much for sharing this review with us. We're delighted to be your family's home away from home while visiting Disneyland. We're glad to hear you love our water playground and close proximity to Anaheim attractions, and we can't wait to have you back.",0
トラきち,18,,2018-11-30,FAMILY,2018-11-28,5,Great!!!,"It is so convenient to go to Disneyland and Disney California Adventure. There is a fantastic pool in this hotel. I didn't use because it was a little bit cold during my stay, but I do want to use at my next stay!",,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-03,"Hi!

Thank you so much for staying with us and taking the time to leave us a review. We are so happy to hear you found the location convenient to Disneyland and Disney California Adventure. We definitely welcome you back again and hope you have the opportunity to take advantage of the pool! ",45
Guide25863272870,1,,2018-11-30,FAMILY,2018-11-28,5,Over the top customer service!,"During my visit, my I encountered numerous employees for various reasons and I was blown away by how overly courteous every single person I spoke with was. It really stood out to my entire family. I rarely leave reviews but made it a point to let others know that you'll be in great hands at this Howard Johnson!",,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-03,"Hello,

Thank you so much for your kind comments and positive feedback! We are so delighted to hear you and your family experienced such amazing service. Our team is dedicated to providing exceptional service, value and quality. We are so thrilled to hear we were successful! We hope to be your top choice for accommodations when planning your next Disneyland vacation!",0
Meander52076548682,1,"Ripon, California",2018-11-30,FAMILY,2018-11-28,5,A great place to stay!,I really enjoyed our visit to HoJo. The staff and beds were amazing! I thought the price was a bit high considering there wasn't a shuttle or continental breakfast. It's a quick walk to Disneyland (5-10 min) depending on your walking speed. There is a Mimi's and McDonald's super close and on the way to the park. ,My only complaint was the price was a bit steep.,,,,,,,CarlaT2171,Guest Relations Manager,2018-11-29,We're thrilled to hear this and we thank you for sharing such a kind review. We're glad to know that you and your family enjoyed your stay with us and that our team made your visit special. We hope to welcome you back again in the future! ,0
Sooos31,9,"Sarasota, Florida",2018-11-30,FAMILY,2018-11-28,5,"Great Hotel, Great Location, Great Breakfast","Loved this hotel! Great location -easy walk to Disney, several reasonable restaurants nearby. We had a room in bldg. 1 - recently refurbished, nicely appointed, very comfortable, with a great view of the fireworks. Great hot breakfast - varied menu each day - fresh fruit, omelets, waffles and more. Guest laundry available and great market in lobby - very convenient! Would definitely stay there again if we return to Disney.",Bldg. 1 was great - much to offer. Near pool/water playground - many amenities in the building or nearby.,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-03,"Hi!

Thank you so much for giving us a try during your recent Disneyland vacation. We are so thrilled to hear you and your family had such a great time and really enjoyed our newly renovated rooms in building 1 with the firework views! We are very lucky to have Mimi's Cafe on our property just right across the street offering a great breakfast every day! Thank you for your kind comments and great feedback. We hope to see you during your next trip to the Anaheim Resort.",7
Freedom44571057909,1,"El Paso, Texas",2018-11-30,FAMILY,2018-11-28,5,Amazing!,"Everything was amazing, the hotel room was clean, friendly staff, check in and out was super fast. The room were always clean when we came back. A+ Second time staying here, and I'll be back, I got upgraded which made me feel super special, it had never happened before, so this made my trip.",love the keurig!!!,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-03,"Hi there!

We are so happy to hear about your return trip to stay with us. Thank you for writing this review to let us know how everything went. We are thrilled to hear you enjoyed the upgrade and had a speedy check in/out process! We hope to see you during your next trip to the Anaheim Resort.",0
tulsaboy53,12,"Tulsa, Oklahoma",2018-11-30,FAMILY,2018-11-27,5,Howard Johnson Hotel Anaheim,Very nice rooms; great view of the fireworks; had room ready for us prior to normal check in.  Experienced no problems.  The hotel should eliminate the door closers on the bathroom doors - it created some problems and was an inconvenience at times.,,,,,,,,HojoAnaheimStaff,Guest Relations,2018-12-03,"Hi there!

Thank you for reviewing your stay with us! We are so happy to hear you enjoyed the room view and were able to receive an early check in! We are always striving to improve and are in the planning phase of the next stage of renovations. We will definitely bring up your suggestions regarding the bathroom door with our architects! We hope to host you again. 
",7
Traveler30796166914,1,"Dallas, Texas",2018-11-30,FAMILY,2018-11-27,5,Great Value,This was our second stay at this location.  It is close to the parks with about a 10-15 mins walk.  The room was comfortable and staff was great.  We could even see the fireworks from our room.   We had a great stay and will stay there again.,,,,,,,,CarlaT2171,Guest Relations Manager,2018-11-28,"This is wonderful to hear! We're so glad that you and your family had a pleasant stay with us, taking advantage of our great location. The walk is definitely convenient, and we hope to host you again on your next visit to Disney. ",0
DisneyGirl0414,2,,2018-11-30,FAMILY,2018-11-27,5,Disneyland 2018,The service was great & staff was friendly. The room was clean and cozy & the staff made sure the room was stocked with needed items. The location is great within walking distance to Disneyland. I would recommend having continental breakfast. ,,,,,,,,HojoAnaheimStaff,Guest Relations,2018-11-30,We are so pleased to hear you and your family had a delightful time with us!  Thank you so much for your very valuable feedback.  We are so glad you the service and rooms. We are also thrilled to hear that you found the room stocked with everything you need! It is our goal to always improve and will inform our management team about your recommendations for a breakfast. We hope to be your top choice for accommodations when planning you next Disneyland vacation.,1
Dreamer68437382121,1,,2018-11-30,FAMILY,2018-11-25,4,Great place to take the kids,My family and I enjoyed our stay at the Howard JOhnson Anaheim hotel. The staff was helpful at check-in and check out. The hotel was clean and the service was great. They kids had a blast at the water park and didnt want to leave. I also enjoyed that there was no parking fee. ,,4.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2018-11-30,"Hello!

Thank you so much for giving us a try during your recent Disneyland vacation. We are so thrilled to hear you and your family had such a great time and really enjoyed our staff and hotel premises! We love that your kids had a blast at the waterpark and that you were able to take utilize our complimentary parking! We hope to be your first choice for accommodations when planning your next Disneyland vacation!",0
Resort32062573957,1,"Bendigo, Australia",2018-11-30,FAMILY,2018-11-25,5,Excellent,My family and I loved our stay. The rooms were clean and well cared for. With a large family they were a little small. The kids loved the pool and spent every spare moment either there or the arcade. Overall an excellent venue and location. ,,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2018-11-30,"Hi there,

Thank you for letting us know how your stay went! We are so happy to hear you loved your stay due to the rooms, pool, and arcade. We are also thrilled that you enjoyed the location of our property. We hope to see you again!",0
Camper31769295866,4,"Logan, Utah",2018-11-30,FAMILY,2018-11-25,5,Fantastic Place To Stay Close to Disneyland,We love staying at this hotel when we visit Disneyland. The rooms are nice and clean and the staff is great. Building 2 is my favorite and we will definitely be staying here again. Plus they don't charge for parking which is a big plus!,,,,,,,,CarlaT2171,Guest Relations Manager,2018-11-26,"Thank you for sharing this great review with us! We're happy to hear you found our rooms clean and our staff friendly and accommodating, and we can't wait to have you join us again!",8
JJfish,1,,2018-11-30,FAMILY,2018-11-25,4,Recent family vacation,"We just returned from our Disney vacation, where our family of 4 stayed at the Howard Johnson Anaheim Hotel & Water Playground. We stayed in a room in one building and were upgraded to a newer room, so we have good perspective on the accommodations here. 

First of all, the property is ideally located for Disneyland access. It's literally an 8-minute walk from the hotel to the Disney gates. The value here alone for such close park access (and not having to deal with parking or commuting in/around Disney) is undeniable. 

Next, this hotel is terrific for families. It's bright, colourful, and the pool and water park are clean and well maintained. The staff are friendly, and the property is nice. Now, given you're reading & reviewing this hotel, you likely aren't in the market/budget for one of the Disneyland resorts. They are in a different league and price bracket. If you are comparing HoJo with the Grand Californian (located IN the Disney park), then HoJo can't really compare, but bear in mind HoJo is at a significantly reduced price point, but the accommodations are great and the convenience is close to the same. For our family HoJo was an obvious choice, and we weren't disappointed! We'd totally stay here again.

ROOMS:
We read many TripAdvisor reviews to get a sense of the rooms, and for your reading pleasure we're sharing our experience to help others make an informed decision. We stayed in 2 different rooms in 2 different buildings, so we have a good vantage point:
 
The buildings/rooms on the property have notable differences. After reading some room reviews, we booked through a travel agent and specified that we wanted a renovated room on an upper floor with a view of the fireworks. We were told by the travel agent that while there could be 'no guarantees', we'd have our preferences noted. When we arrived, I asked if they received our preferences. The hotel staff were very polite, but said that certain travel agencies only have certain room types (ie: standard vs premium) booked through them. This therefore didn't qualify us for 'premium' rooms. While the new rooms are the ones advertised, be advised that these aren't necessarily the ones you will be assigned!

Our room (the first one assigned) was in building 2, and had a pool/garden view. The room was clean, but quite old and dated (ie: 70s decor). The rooms here have no view of the fireworks. We were comfortable, but disappointed. We spoke with the front desk again, and they were accommodating. They said they'd upgrade us to a newer room in building 1, but only when one opened up 3 days (ie: halfway) into our stay. When moving to our new room on the 4th floor of building 1, the difference was unmistakable. The rooms are modern, renovated, and stylish. The mattresses & pillows are much more comfortable. The AC units are new and quieter. The bathrooms are polished and bright. No question HoJo has invested more in the building 1 tower rooms, and these are considered their 'premium' rooms, especially those facing Disney. They are in a slightly higher pricing tier. However, be aware there are a few tall trees right next to the building 1 tower. We were put in a room right in front of one of the trees, and this completely obstructed our view of the fireworks. Again, disappointing. You can get a view of the fireworks down by the water park or pool areas, but if you want a view of the fireworks from your room, you need to be aware of these considerations. We very much appreciated that the staff made concessions and upgraded us to a room that we had anticipated we would get when booking through the travel agent, but be aware that not all 'premium' rooms will have the view you're hoping for.

Again, this hotel and its staff are great, and we'd highly recommend it especially for families. We came here for Disneyland, so our time spent in the hotel was minimal. However, we did use the pool and water park, and the kids had a blast. The location is incredible, it's right in the heart of the Disney area. Book with confidence!",See our detailed review for room notes.,,5.0,,5.0,3.0,,HojoAnaheimStaff,Guest Relations,2018-11-30,"Hi,

Thank you so much for taking the time to leave us this detailed review of your stay. We always love hearing about our guests' stay! We are thrilled to hear you enjoyed the location and newly renovated rooms. We are always striving to improve and actually have plans to have all the rooms renovated soon. The next phase in renovations is scheduled to begin next year! We hope to host you again!",4
DayTrip07102157041,1,"San Diego, California",2018-11-30,FAMILY,2018-11-24,5,Will always stay here when coming to Disney!,"Most family friendly hotel we’ve been to at Disneyland! Highly recommend it! Close to Disneyland l, I-5, and eating places! Staff was friendly and rooms were fantastic! Love the Christmas tree by the lobby! The water park was so much fun for my kids! Will be back to stay here on our next trip!",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2018-11-30,"Hi!

Thank you so much for your kind words and great feedback. We are so happy to hear that you enjoyed the location and staff. We definitely strive to be very family friendly! We look forward to your next stay. ",0
