username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Lee G,1,,2014-04-30,COUPLES,2014-04-25,3,Good for an overnighter but wouldn't want to stay for much longer!,We stayed here for one night after leaving Solvang (where i recommend visiting). The price we paid was a little steep from some of the places we had stayed on our travels but from the pictures online it looked worth it. We were a bit shocked to see the motel looking buildings when we arrived. Rooms were big but dated. Not worth the money we had paid. On the plus though the sea view was great and the bed was perfectly comfortable.,,3.0,4.0,5.0,3.0,3.0,4.0,,,,,0
anthonyschipper,2,,2014-04-30,FAMILY,2014-04-23,4,Nice Option for Family,"The Best Western was a very nice choice in Pismo Beach. It was close to town and was perfect for my young family. The kids were happy at the pool. It was a very nice 82 degrees and it was well taken care of and clean. Being so close to the ocean, there were many sea birds, and the staff did a very good job keeping the place clean.  The rooms were clean and they have a wonderful view of the the ocean. Don't get me wrong, the Best Western is still a ""Best Western"", but it had clean and comfortable rooms for a good price.   The Restaurant across from the motel, Ventana Grill, was also VERY Good. We really enjoyed it and it was very unexpected from the outside decor.",,4.0,4.0,4.0,4.0,4.0,5.0,FunInSunPismoBeach,General Manager,2014-04-26,"Dear Anthony, 

Thank you so much for taking the time to share your thoughts on our property.  We are thrilled to hear that we were able to provide you and your family with clean, comfortable accomodations.  We hope that you and your family will visit us again soon!

Barbara",3
milesofsmiles r,62,,2014-04-30,COUPLES,2014-04-21,4,Lovely place,"This is a lovely best western.  Our room overlooked the ocean with a lovely little balcony. It was very clean and the bed comfortable.
The staff were helpful and pleasant even though it was very busy.
My only criticism is the price, a bit expensive.",,3.0,5.0,5.0,4.0,4.0,,FunInSunPismoBeach,General Manager,2014-04-26,"Thank you for your kind words.  We do pride ourselves on offering very clean accomodations with a great view of the ocean!  I am thrilled to hear that you found our staff to be pleasant and helpful.  We look forward to your next visit!

Barbara",23
Lori K,139,"Minden, Nevada",2014-04-30,COUPLES,2014-04-20,5,Spectacular View,"This was our first time staying at this hotel.  We have visited this area many times and by far this is our favorite.  From the time we checked in we were made to feel welcome.  We had an ocean view room with a balcony.  The view was spectacular.  There were chairs and a table on the balcony which we made use of and just sat and enjoyed the ocean.  The room was very roomy, nicely decorated and had everything you could need to be comfortable.  The beds were amazing and we slept great with the door cracked so we could hear the sounds of the ocean.  We hated to leave.  We realized traveling home that we had left something in our room.  When we called, they went and looked and found  it.  They were more than happy to mail it.  We were so impressed with the hotel, but leaving something and having someone look for it and send it, that
puts this place over the top in our book.",The ocean view rooms are worth the extra cost as it is a spectacular coastline.,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-26,"Dear Lori,

Thank you very much for taking the time to write such a great review about us!  We are so glad to hear that you decided to try our hotel.  I am thrilled to hear that our staff made you feel welcome and were able to assist you in finding and shipping the items that you left behind.  We can't wait to have you come back and stay with us again!

Barbara",24
lonnam55,3,,2014-04-30,COUPLES,2014-04-20,4,Recommended,"Very friendly and helpful staff at check-in. Even though the exterior makes it seem like the hotel might be a bit dated, the room was good and we had awesome views from our balcony. I don't think there is a bad view from any room. Well-kept grounds.",,4.0,5.0,4.0,5.0,4.0,5.0,FunInSunPismoBeach,General Manager,2014-04-26,"Lonna, 
Thank you for taking the time to leave such a nice review of our hotel.  We are pleased to have pleasantly surprised you!  We do hope that you will stay with us again in the future!

Barbara",0
ann572,53,"Las Vegas, Nevada",2014-04-30,FAMILY,2014-04-18,5,Five star resort view without the $$$,"Just returned from spending three days at this hotel on Spring Break with my two elementary school aged boys (8 and 6).  From the get go, this hotel exceeded my expectations.  Check-in was smooth and fast.  Katie at the front desk was very nice and helpful. 

I have traveled the world and have stayed in many five star resorts.  We received a room on the third floor and the ocean view overlooking the pool was completed unobstructed.  What a feeling to open the hotel room door for the first time to see the sun shining on the sparkling blue ocean waters!  I can say that the view here was better than many of the oceanfront rooms I have paid $400+ for in the past.  Seriously. 

Despite the old fashioned motel/ motor inn architecture with open air hallways,  
the rooms are very spacious and appear to have been updated quite recently.  Everything looked new and in great condition.  The decor, furnishings, carpeting, large LG flatscreen, modern bathroom fixtures were all very tasteful-- giving a boutique hotel room feeling.  I definitely did not feel like I was in a standard cookie cutter Best Western.  The rooms are appointed with fridge and microwave which came in handy with young children.    

The included breakfast is served from 7-10am.   There was plenty to choose from: hard boiled eggs, pastries, toast, bagels, an automated pancake making machine, microwaveable hot pockets and breakfast sandwiches, cereal, yogurt, fruit, coffee and tea.  We only ran into a long line on one day and it seems the delay occurs because of the wait for microwaves and pancake maker.  Of course you always have the option of taking your food to your room, which I saw people doing.  Menu is the same everyday.  Again, not to belabor the point, but this was a huge benefit with the kids.  Not having to search for breakfast options each morning helped save time and money on the trip.  

I would highly recommend this hotel for romantic getaway, family trip and as a base for trips up and down the Central Coast.  The hotel is close to SLO, Santa Maria airport and surrounding beach cities.   I took the kids to Avila Beach, Guadalupe Dunes, Oso Flaco Lake and SLO Farmer's Market held every Thursday nights in downtown.  There is a charming park called Dinosaur Caves Park up the road in Shell Beach that has magnificent views and playground.",,5.0,5.0,4.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-20,"Dear An,

Thank you for taking the time to leave this wonderful review of our hotel.  We appreciate your kind words and I will make sure that your compliments on our staff are passed along!  It's people like you that inspire our staff to provide the best customer service possible each day.   I'm very happy to hear that your enjoyed your time with us. We look forward to seeing you and your family again in the future. 

Barbara",61
chilanga67,30,,2014-04-30,FAMILY,2014-04-18,4,Spring break getaway,"Stayed here after 2 nights at Madonna Inn room with ocean view! Room was spacious and clean including bathroom.  Hotel staff very friendly and helpful. Comfy beds with plenty of pillows to include two extra blankets in the closet. Large heated pool and jacuzzi was awesome. Suggest getting a room on 2nd floor as the lower rooms are quite noisy with foot traffic and housekeeping carts rolling accross front door early in the morning :/ theres an excellent restaurant right next door Ventana Grill tho not associated with hotel u get 10% disc with ur hotel key card :)
Would def stay here again! ",,,,,,,,FunInSunPismoBeach,General Manager,2014-04-20,"Thank you for taking the time to share your thoughts on our hotel on TripAdvisor.  I am glad that you found our rooms comfortable and well appointed.  We take great pride in being very clean and having the friendliest staff around!  We hope to see you again next time you vist the beautiful Central Coast!

Barbara",9
SJKKH,71,,2014-04-30,FAMILY,2014-04-16,5,Can't Wait to Return,"Like you, perhaps, I was confused by the two Best Westerns in Pismo Beach.  
After calling both, I chose Shore Cliff Lodge because of the cheery, helpful gal who answered the phone.  She offered a great room with a great view, and it was all as she promised!
Large & lovely room, large bathroom, huge breakfast buffet, ocean bluff pool and spa, and the best part was our amazing ocean view from our balcony.  
I could see and hear the ocean from my bed... there is no better way to wake up than to hear the waves, open your eyes, and see the blue sea!
I can't wait to return!","Top (3rd) floor, ocean view.  It&#39;s the only way to go!
I&#39;d avoid overlooking the pool, not so peaceful or private.",5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-20,"Thank you for taking the time to share your thoughts on our hotel.  We are glad to hear that our location, views, and friendly staff really impressed you!  Now that you have found us we look forward to having you return in the future!
Yours in Hospitality, 
Barbara",36
E M,216,"Tucson, Arizona",2014-04-30,FAMILY,2014-04-16,4,Celebration of life,"We spent only one night at the Best Western during a recent ""celebration of life"" for a family member.  We had a ocean front room on the first floor and it was wonderful.  The hotel was busy and we had to wait for our room to be ready but sometimes that is part of the deal.  We had a family gathering out in the pool area and the sunset was beautiful.  The rooms were well appointed and the grounds very manicured.",Ocean front in the building without the pool if you want to hear only the sound of sea gulls and not people in the pool and hot tub.,4.0,4.0,4.0,5.0,4.0,4.0,FunInSunPismoBeach,General Manager,2014-04-20,"Thank you for choosing to stay with us for your important occasion.  We truly appreciate you taking the time to write a positive review of our property.  I am glad to hear that you enjoyed your time with us.  We look forward to seeing you again in the future next time you visit the Central Coast.  
Barbara",52
Kittie T,3,,2014-04-30,FAMILY,2014-04-12,5,KT,"Lovely Hotel, only complaint is that the beds are hard.  I can not sleep on hard beds.  Pillows are nice and squishy, that helped.  360 Views of the ocean, from every room.  Amazing!  Would highly recommend going on vacation here.  Pool was great, nice and warm, especially needed on spring break :)  .  Breakfast food was ok, nothing special, but is a nice touch and savings. Will be making RSVP again very soon.   When the weather is warm.  Stayed at this location First week of April 2014. Close to everything.",,4.0,5.0,3.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-20,"Dear Kittie, 

I am glad to hear that you enjoyed your time with us.  We pride ourselves on offering clean comfortable accomodations and a phenomal view!  Thank you for your recommendation written in your review.  I am pleased to hear that you will be back again for another stay soon.  We look forward to welcoming you again to our property!

Barbara",2
Jean K,1,,2014-03-31,FRIENDS,2014-04-09,5,Girls weekend,Hotel had beautiful ocean views and was clean and newly remodeled.  Had such a fantastic vacation wine tasting at local vineyards!!  Staff was helpful and so friendly.  Look forward to my next visit at Shore Cliff and have recommended hotel to friends.,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-20,"Dear Jean, 

Thank you for your complimentary review of your recent stay at our location! I am thrilled to hear that our location offered you the convienence to go wine tasting and enjoy all the great things to do on the Central Coast.  Our staff takes pride in offering the friendliest service around!  We look forward to having you stay during your next Girls Weekend!
 
Barbara",0
LoneOak6496,166,,2014-04-30,BUSINESS,2014-04-08,4,stumbled on this by accident - glad i did,"I needed a place to stay for one night on my trip south. I pulled in and they gave me a lovely room  with a beautiful view on the sunset. I could lay in bed and hear the ocean. It is spring break so there were kids making lots of noise by the pool but it didn't go too late. I could see the lighthouse shining in the distance.

The room was nice with micro and refer, but what surprised me was that the bathroom had 2 sinks! Great for a couple.

Breakfast was adequate and a reasonable selection of food - 

Seagull flew and perched on my balcony and wasn't afraid... not particularly aggressive either. Do not feed them - where there is one there are lots more.

i grabbed a salad and a bottle of wine from Trader Joes and enjoyed the rest of the evening watching the sun set... 

Chances are I'll stop here again.",,,,,,,,FunInSunPismoBeach,General Manager,2014-04-20,"Hello, 
I am so glad to hear that you stumbled upon our location!  Thank you for taking the time to write such a nice review of your stay.  We are pleased to have exceeded your expectations and we hope to see you again soon!

Barbara",72
Wilson C,2,,2014-03-31,FAMILY,2014-04-06,4,Family Ride,The hotel room we had revealed a beautiful view of the ocean from the balcony.  it was awesome to fall asleep at the sound of waves coming ashore.  There was enough space for a family of three and the cleanliness of the room was acceptable.,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-20,"Thank you for taking the time to leave such a nice review of our hotel.  We are pleased to have presented you with a pleasant experience and clean accomodations.  We hope to see you and your family again in the future. 

Barbara",0
Nikki R,4,,2014-04-30,NONE,2014-04-02,5,Fantastic hotel in spectacular location!,We are a family with a 19 month old toddler & love it here! The location is stunning... Gorgeous views over the pool & California Coastline. Hotel staff very friendly & happy to assist us. Provided us with a cot/crib for our little one to sleep in. Exceptional value for money! We definitely recommend staying here & would stay here again if we return to Pismo Beach. Ventana Grill is a fantastic restaurant beside the hotel. Beautiful food at a great price with desserts to die for! ,,5.0,5.0,,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-20,"Thank you so much for taking the time to write such a great review about us.  It's a delight to know that you throgouhly enjoyed your ocean view room and we were able to comfortably accomodate your family.  I am thrilled to hear that we were a good value for your stay.  We look forward to having you stay with us again the next time you get to visit Pismo Beach. 

Barbara",3
Tor T,1,"San Francisco, California",2014-03-31,COUPLES,2014-03-30,1,Obscenely rude front desk guy; bogus ocean view,"Shockingly rude and abusive treatment by a graveyard shift front desk manager named Andrew. We were promised an ocean view; instead got just the ugly sight of a pool and other hotel rooms (arrived late at night; turns out there's a tiny glimpse of the ocean if you crane your head far enough). When I returned and said politely we were unhappy with the room, Andrew, who had been extremely unfriendly from the start and had kept with condescending voice calling my wife ""dear"", inexplicably, without provocation, raised his voice, and said in a bizarre, word-by-word aggressive delivery: ""It. Is. An. Ocean. View."" When I respectfully disagreed with him, he kept repeating that, and added: ""That's what you paid for. That's what you get."" I said, calmly, ""We only see other rooms from the window."" He kept his voice raised, assumed a belligerent wide-armed stance, and said: ""I will not argue semantics with you!"" I asked if there were other rooms; staring me down with beady eyes, he said there were none. When I pointed out that the vacancy sign was lit, he said: ""Oh, oh, so now you're calling me a liar?"" I was dumbfounded and shocked, already exhausted from having driven for hours late at night. I said, ""You're very rude."" He then said: ""If you say another word, I will evict you."" Yes, he said that. He then said, ""You're not even a registered guest."" (My wife and I both checked in together, but he somehow deemed me illegitimate because my wife had registered the room in her name.) After hearing of this exchange, my wife called the front desk from the abysmal room we had been placed in, to see about getting a refund and finding another hotel, but Andrew immediately sneeringly called her ""dear"" again. She said, ""Can you please not call me 'dear'?"" He blew up at her, and said: ""You can leave."" We were dumbfounded. We tried to find another hotel room, but it was too late and other available options were few and beyond our budget. We were exhausted and in shock, so we just stayed the night. The next morning, an unresponsive national customer service agent told us to talk to the day manager, who wouldn't be able to speak to us for another hour. I waited, and met the manager (Barbara) at the front desk, and explained our experience. She was oddly blank on hearing of our treatment. Rather than express shock or sincere apologies, she was skeptical, and said that she knew the night manager well, and would need to get his side of the story. She did offer a measly compensation, but her response smacked of indifference. Overall: the false advertising ""ocean view"" room was bad enough; the abusive treatment from the manager was shocking, almost unbelievable. We didn't feel safe staying there after that. The lack of an adequate response to our complaint from the day manager added insult to injury. Needless to say, we will never set foot in this hotel again, let alone any Best Western.",,,,,,,,FunInSunPismoBeach,General Manager,2014-04-03,"Dear Guest, 
Thank you for providing feedback regarding your stay. First, I apologize that you felt our staff was not hospitable.  As you may have seen on other reviews online, we consistently exceed service expectations so it is disappointing when a guest is dissatisfied.  I can assure you that when we do have issues that arise we do make the effort to address it with our staff.  We use it as a learning opportunity and make changes as appropriate. I apologize if you or your wife felt disrespected, that certainly was not the intent.  The following morning when I met with you, I felt you were satisfied with the room once the view was apparent in the daylight.  I was pleased  when you decided to remain in that room for the second night of your stay.  I did want to address a specific concern that you expressed with regard to our representation of the view types.  All our rooms do have an ocean view, however, both in the descriptions and photos posted on our website, it explains the type/level of view.  Our website offers many photos of our rooms with the applicable description and the applicable rate.  Additionally, all of our reservation staff are happy to assist with answering any questions or providing any extra descriptions.  As always, we take any feedback as an opportunity to learn and make improvements both in customer service and how we promote our hotel.  Thank you again for your comments and we look forward to providing a better experience in the future.  

Barbara",11
PurpleDancingqueen,287,"Hanford, California",2014-03-31,COUPLES,2014-03-30,4,One Night Stop,"The hotel is position right on the cliffs over looking the ocean fantastic view of the sunset.  All rooms look out to the ocean.  Our room was in the three story build on the first follow over looking the swimming pool and ocean with a great balcony with two chairs and a table.  The balcony is great for a drink and watch the sunset or in the morning with coffee watching the sunrise over the mountains.

The rooms are large and very nice.  The have a wet bar with sink, refrigerator, coffee maker and microwave.  Has large work table with two chairs and large flat screen TV.  There is free Wi-Fi and breakfast include.  The swimming pool and spa is heated along with a wind break about it.  The is a restroom and towels poolside.  The bathroom is large, great amenities and soft towels.

The hotel staff from the front desk, maid and the breakfast host were all great.",I recommend the rooms on the end of the builds they look straight out over the ocean.,4.0,4.0,4.0,4.0,4.0,4.0,FunInSunPismoBeach,General Manager,2014-04-02,"Thank you for taking the time to write such a nice review of our room accomodations!  I am thrilled to hear that you were impressed by our staff!  Everyone from the front desk to our housekeeping staff takes great pride in offering the best customer service each day!  We hope that next time you are visiting the beautiful Cental Coast that we will see you again.

Barbara",119
George S,16,,2014-03-31,COUPLES,2014-03-30,5,Vacation,"Road trip to San Francisco following the Pacific Coast Hwy.  Shore Cliff Lodge was easy access, excellent view from Room Patio.  Reception and Breakfast Staff, courteous and professional. Highly recommended if you are in the area.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,6
LOinOregon,62,"Sherwood, Oregon",2014-03-31,COUPLES,2014-03-29,4,"Clean, comfortable with wonderful views and service","There was a virtual small army of staff; constantly  polishing, scrubbing and picking up as needed.

Exceptional service from front desk (Justin, Katie & Victoria) during booking, upon checking in and even post stay when I needed help with a phone number for my next destination! Stephanie in housekeeping exceptional also. Everyone I encountered top to bottom, clearly care about their guests! 
Thank you Best Western, our stay was amazing due to all of you! Don't hesitate to stay here, you won't be disappointed!","Pier view rooms are a bit less money, and also have great views of the ocean! 3RD floor was quiet despite high occupancy!",4.0,5.0,4.0,5.0,4.0,5.0,FunInSunPismoBeach,General Manager,2014-04-02,"Thank you very much for taking the time to leave such a positive review!  We are so glad to hear that our staff went above and beyond.  Your positive feedback inspires our staff to provide every guest with the best customer service!  Thank you for the glowing recommendation!
Barbara",47
PAM I,34,,2014-02-28,FRIENDS,2014-03-29,5,Loved this hotel!!!,"What a nice place to go for a getaway weekend, each room has an incredible ocean view and spacious balcony.  I will visit this hotel again and again when I need to just get away for the weekend, very pleasant stay!  Best Western hotels are not normally that great, I was surprisingly impressed with this property!  Highly recommend!",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-02,"Dear Pam, 

It was a pleasure having you and we are very happy to hear that you enjoyed your weekend getaway!  Thank you very much for the high recommendation!

Barbara",15
SolesTraveller,54,,2014-03-31,BUSINESS,2014-03-28,4,A good stays ,"Room is spacious. So does the bathroom. Great view facing the ocean. Sunsets were amazing! Sunrise is from the other side of this area, so there's no sunrise view from this hotel. But I never miss to walk on their walking pathway near the cliff every morning. It was really a good morning walks. Breakfast is nothing to shout about, but I'm not a morning eater anyway, so didn't really matter for me",,,,,,,,,,,,33
rfjones51510,4,,2014-03-31,COUPLES,2014-03-28,5,Great View,"Awesome Pacific Ocean view from a nicely appointed room. Room was equipped with a frig, microwave and a coffee maker but the best thing was the Pacific sunset. A must if you are visiting the Central Coast of California.",Stay in an ocean front room,5.0,5.0,4.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-02,"Thank you very much for taking the time to leave such a positive review.  We are so glad to hear that you consider our hotel a ""must"" when visiting the Central Coast.  We agree, there is nothing like the amazing views of the Pacific Ocean from our rooms!   We look forward to your next visit!

Barbara",3
Mastamm52,100,"Hollywood, Maryland",2014-03-31,FAMILY,2014-03-27,4,Incredible view,"Stayed here for one night on our way up the coast. Just an incredible view, comfortable bedding, very clean and a friendly staff to boot. Rate was reasonable and I was truly surprised by how great this Best Western was as I have not had the best experiences with Best Westerns on the east coast. Breakfast was included and was pretty typical for an included continental breakfast. Great lead given by the desk staff on a restaurant for dinner the night before, not affiliated but located next door, also with an incredible view and good food to boot. Would stay here again and would recommend.",,,,,,,,,,,,53
irmacastillo,18,"San Luis Obispo, California",2014-03-31,COUPLES,2014-03-27,5,LOVE AT FIRST SIGHT,"This was the first time we have stayed here and it was very much appreciated. We got a great rate, only about $40 more than Motel6, and for the amenities offered, it was well worth it. Our daughter got married on Sunday so we stayed the day before and the day after. 

The view was fabulous even though we only had a ""partial view"" (see pic).  There was so many more breakfast items than expected, including sausage egg muffins, yogurt, fruit, boiled eggs, pancakes, hot pockets, GOOD coffee, juice, etc.  Spacious and clean room with all the fixings like a microwave, ipod dock/alarm/player, frige, 42"" tv, and a king size bed.  Definitely coming back!",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-04-02,"Hello Irma, 
Thank you for reviewing your recent stay here.  I am so excited to hear that our prime location offered great views and a great value.  Congratulations on your daughters marriage!  We hope to see you again soon!

Barbara",7
Bill B,5,,2014-03-31,FAMILY,2014-03-25,5,Amazing views from our room,We stayed at the Best Western Plus Shore Cliff Lodge for one night on our way from San Fransisco to Los Angeles. The hotel was very welcoming and the view was stunning. You don't want to miss the sunset. Its amazing. We had a room on the second floor facing the ocean and it was definitely worth the extra money. We truly enjoyed the the view. The pool has a great size and the water was nicely heated. The whole family had a fantastic time and next time we will stay more than just one night.,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,1
IssaquahBob,55,,2014-03-31,COUPLES,2014-03-23,5,Great Place To Stay,"This is a must if you are looking for a place to stay in the area of Pismo Beach, CA. The rooms are clean and comfortable and the view from our patio (Room 111) was very nice. The staff was very accommodating. There are a number of good restaurants in the area and it is a quick on and off to Hwy 101 N. We will definitely stay here again!!!!",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,10
Cutey09,48,,2014-03-31,COUPLES,2014-03-23,5,Great hotel and doesnt feel like a 3 star hotel!,"My husband and I stayed overnight at this hotel. I had never stayed in a 3 star hotel before and was a bit apprehensive about it. But there was nothing to worry about, the hotel room was spacious, clean, had a great view and just perfect for a short stay.

We arrived at this hotel late and even then they upgraded us to a beach view room. What a view in the morning. The other guests were extremely friendly and gave us tips on our onward journey. 

The bed was comfortable, the shower was ok, the bathroom was of a good size and even though there was no kettle facilities in the room, they was a coffee machine and a microwave which did the job of warming water. 

The buffet was adequate and sufficient for us. Hot and cold foods. Fruit, breads, muffins and cakes and sausage/ egg snacks. 

Plenty of parking and even great for doing laundry. They have a DIY laundry room with a washer and dryer. Washing powder is avaiable from the reception desk (at a $1 per pack- though the pack is only half filled so best to bring your own). 

NB if your travelling from the Big Sur, this is a great stop over before embarking on LA. Also, do not attempt the Big Sur at night- we did and we were pertified to say the least. The cliffs dont look great at night (beautiful in the daytime and a must) and the national parks are definitely scary at night.",Choose a room with a beach front,5.0,4.0,5.0,5.0,5.0,4.0,FunInSunPismoBeach,General Manager,2014-03-24,"Thank you very much for taking the time to leave such a positive review.  I am pleased to hear that you enjoyed your stay with us.  It is a delight to know that you enjoyed your ocean view updgrade and were able to take advantage of our complimentary continental breakfast and our guest laundry facilities.  We hope that we will have the honor of having you stay with us again in the future.  

Barbara",24
Kimberlee P,6,,2014-03-31,FAMILY,2014-03-21,5,Fabulous view,"The view at this hotel is fabulous.  There is a beach path located right next door that you can walk to town along the beautiful beach!  Great shops and eats in town!  The staff, especially Valerie, is great and will help with all of your questions regarding places to go and see.  Great stop along the central coast of Cali!",,5.0,5.0,4.0,5.0,4.0,5.0,FunInSunPismoBeach,General Manager,2014-04-02,"Dear Kimberlee, 
Thank you for taking the time to review our property, I am glad to hear that you enjoyed the great location we have and all the fun things there are to do on the Central Coast.  Thanks for the compliment on our staff, we enjoy working and living in this area and always like to share with our guests all the great places to go and see.  We look forward to your next visit!
Barbara",0
sbca2010,57,"San Bernardino, California",2014-03-31,COUPLES,2014-03-21,5,Lovely ocean views,"The views from the hotel rooms (get a pier view or ocean front room with a balcony) are beautiful, and the grounds are well kept and inviting.  The bathrooms have been updated, and the rooms are large and comfortable.   The breakfast room is pleasant if somewhat small for the size of the hotel.  Breakfast items are limited.  Considering the proximity to the ocean, the hotel is a bargain.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,12
BobFSo_CA_,15,,2014-03-31,COUPLES,2014-03-20,5,Excellent View and Service,I love this hotel. The views are spectacular. The service is excellent. The room was very clean and well done in decor. I recommend it to anyone. It was the wrong time of year to see the pelicans but I'll be back again for sure later this year. Great place to stay. Lots of great things to do in the area.,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-03-24,"We appreciate your time in writing such a fantastic review about your recent stay!  It was a pleasure having you stay with us and we are happy that our prime location offered clean and comfortable accomodations and a great view during your stay with us.  See you again soon!
Barbara",26
Lesa W,3,,2014-03-31,FAMILY,2014-03-18,2,Extremely Noisy,"Put us next to Buffet, we were woken up at 6:30 each morning with the staff preparing the area. By 8:00 am people were filling the room and with the tile floor, it was incredibly loud.  Not exactly what you want on vacation!  Told the lady at the front desk and she basically said too bad.  Would never stay there again.",,2.0,2.0,3.0,3.0,1.0,3.0,FunInSunPismoBeach,General Manager,2014-03-24,"Dear Lesa,
Thank you so much for taking the time to share your experience with us.    Please know that your comments regarding your visit are important to us.  I am dissapointed to learn that your stay was not as relaxing as you had hoped for, as we do have many room options that may be located further away from our breakfast room.  I am sorry that you did not receive the level of customer service you were looking for when you addressed the issue with our front desk.  I will be working with our staff to better accomodate our guests in the event that a situation like this occurs in the future.  We do hope that we will have the opportuntity to WOW you during a future visit with us.  

Thank you again, 
Barbara",1
Vina B,8,,2014-03-31,COUPLES,2014-03-14,5,Love our stays here,"The Shore Cliff Lodge in Pismo Beach is in a great location.  Right on the cliffs overlooking the ocean, with great views of Pismo Pier and the beach.  Large clean rooms with large flat screen tv, in-room internet that works!, and continental breakfast is nicely presented.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-03-18,"Dear Vina, 
Thank you for taking the time to review your recent stay at our hotel.  I am thrilled to hear that you love our great location and views.  We look forward to your next visit to the beautiful Central Coast!

Barbara",4
Donna G,51,"Prescott, Arizona",2014-03-31,NONE,2014-03-11,5,Best place I have stayed EVER,"This best western plus is outstanding.   I consistently use this chain because of value and cleanliness. But this hotel is over the top great.  The staff are all wonderful....friendly and helpful.   Sandy M was in the breakfast room and made me feel like everything was set up just for me.  She was so warm and welcoming.   I felt very special just because of her.  She is a huge asset to this hotel and is perfect for her job.  The bed linens, which I am particular about, are top quality and so comfortable as are the beds themselves.   And the location and view....OMG.  If you want a beautiful experience stay here!!!!",,5.0,5.0,,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-03-18,"Thank you for taking the time to write such a glowing review of our property!  I am thrilled to hear that our friendly staff, clean and comfortable accomodations, and the great views really impressed you.  We look forward to your next visit with us!

Barbara",14
GingerloopOne,17,"Roseville, California",2014-03-31,BUSINESS,2014-03-11,5,A little piece of heaven on the coast,"Arrived and was promptly greeted.  I was given a run down of the amenities of the place and was very appreciative of the time it took for them to make sure I knew where everything was.  The room was an ocean view, 1st floor pier side, was a great view and so enjoyable to watch the ocean and listen to the waves.  1st time I've stayed, but really like the place, room and staff.  Breakfast was the usual, but it was still very nice.  As this was business I had to stay somewhere, but I'll be sure to come back to this one again this summer with the family so they can enjoy it as well.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-03-12,"Thank you so much for taking the time to write such a great review about us!  We are so excited that you enjoyed your stay here.  We strive to make you feel at home when you are with us and can't wait to have you return this summer with your family!  See you soon!

Barbara",8
Tracy D,5,"Montreal, Canada",2014-03-31,FAMILY,2014-03-09,4,so much more than we expected,We just chose this hotel nights before we stayed there because it could fit our family of 5 in one of their suites right on the way down the coast to San Diego.  Our only regret is that we did not arrive sooner to enjoy the beautiful we had outside our room with 2 balconies.  The front desk person was so friendly and the room was spacious and clean.  We had a great little kitchenette to store our perishables and heard the roaring ocean all night long from our bedroom.  We were pleasantly surprised that this hotel did have a little gym and a breakfast that was just perfect for our family before we hit the road to Los Angeles.  The laundry facility was also a welcome sight.  This hotel was truly a little diamond in the rough...,,4.0,4.0,4.0,5.0,4.0,4.0,FunInSunPismoBeach,General Manager,2014-03-18,"Dear Tracy.
Thank you for the glowing review of our property.  I am very happy to hear that our accomodations exceeded your expectations!  It's a delight to know that you thoroughly enjoyed your ocean view.  Next time you are in the area, we hope that you will come and stay with us a bit longer next time! 
Barbara",4
Sandra S,2,,2014-02-28,BUSINESS,2014-03-08,5,beautiful sunset views,"I;ve stayed here a few times and the staff always trys to give me their best room available. The rooms over looking the pool have a beautiful sunset veiw, the rooms overlooking the pier have a beautiful sunrise veiw as well as beach veiws, so you can't loose staying here.",,4.0,5.0,4.0,5.0,4.0,4.0,FunInSunPismoBeach,General Manager,2014-03-11,"Dear Sandra, 
Thank you for taking the time to review your visit to the Best Western Plus Shore Cliff Lodge.  I am pleased to hear that our staff was helpful to you during your stay.  Thank you for the compliment on the great views of the ocean that each of our rooms have.  We hope that next time you are in the area, you will stay with us again!

Thank you, 
Barbara",0
