username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Cherie62,21,"Sacramento, California",2012-09-30,FAMILY,2012-10-01,5,Hollywood Hotel Nice Stay,"Arrived at the hollywood hotel later in the day but called to make sure that was not a problem. The Lady I spoke to was very helpful and assuring that our room would be waiting. We booked on line and requested a king size bed, facing the beautiful inner courtyard above the first floor. We were very happy to get exactly what we asked for & more a corner room!
The room was very nice, large, clean, balcony(balcony shared with next door occupant not private) with great view of the courtyard, all the cosmetics (shampoo, conditioner, lotion, soaps, mouthwash) supplied were quality, from Italy.
The closet space was large and the bathroom nice size.
We stayed five days at the hotel however we spoke to the front desk regarding possible shorter or longer depending on how our grandsons heart surgery went and his recovery after. The Hollywood Hotel Staff were very undrestanding, sympathetic, concerned and worked with us on the length of stay saying ""just let us know what you need"". Every time I came to the front desk I was asked how our grandson was doing. This caring from the staff was quite warming.
We spent alot of time in the hospital but also the remainder of the time was spent in the Hotel, resting, watching TV or on the Ipad, no problem connecting speed good.
Parking is expensive anywhere in LA, we used the parking for a few days but mainly car stayed at CHLA parking as we were there most of the time.
Location is with in four blocks of CHLA, so this was a great location for us to stay. We walked most of the time to the hospital, to restraunts & Ronald McDonald House, where family was staying.
We will stay here again & recommend family and friends to stay at The Hollywood Hotel.","Ask for room above first floor, quite rooms face the innercourtyard.",4.0,4.0,4.0,5.0,5.0,4.0,Gisel Miller,Other,2020-03-27,"Dear Guest,

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you and you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",11
Cynthia C,15,"Perth, Australia",2012-09-30,COUPLES,2012-09-29,4,Great hotel,"We stayed at this place for 3 nights and it was awesome
Happy with the stay
Positives 
Clean beds and essential amenities 
Close to transport line
Free breakfast and wifi

Negative
Unfriendly breakfast chef who cooks your eggs and you only get one!! 
Parking expensive ",,,,,,,,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",6
Heather L,21,,2012-09-30,COUPLES,2012-09-29,3,"Nice hotel, fading grandure but cleaning staff is lazy!","This hotel has the makings of a really great hotel!
However, despite meeting rooms that are named after movie stars, a lovely fountain in the back entrance, nice wide hallways and renovated rooms, this hotel falls short. 

I arrived at this hotel very excited because many movie stars have stayed at this hotel in its long history. The hotel still has that feeling of past grandeur, but it needs some money and time spent on it to bring it up to snuff. It also needs a better cleaning staff.

We arrived to our room. Smaller than anticipated, but bright, updated. No bathtub, but we were prepared to live with that until I started to notice hair on the tile floors. It was long, dark, curly hair and it was all over. I called the front desk and complained and was told that housekeeping would clean it well in the morning. I thought that was inadequate, but was tired. So I got into bed... that's when I noticed that the long, curly hair was also in the bed. I called the front desk and was told someone would come to change the bed. No one showed up for 1/2 an hour. My husband went down to the front desk and was ignored until he asked loudly when someone would be coming to our room to deal with the hair in the bed. Then they sent the maintenance man. 

It took almost two hours for the maintenance man to find enough sheets and pillow cases to change my bed. They had no duvet covers available, so we had to do without one for the night. Needless to say that I did not sleep well after all of that.

The manager, Roman, did his best to turn the situation around the next day but upgrading our room to a bigger room with a bathtub. We appreciated that and had no more problems with hair in our room. Roman also did not charge us two nights parking, which was appreciated. However, hot water was an issue.

I had several tepid showers while staying at the Hollywood Hotel. We had a bathtub but not enough hot water to take a bath. In addition, although the hotel had a pool and sauna, the sauna was a two person sauna which needed to be reserved. You could only reserve it for a half hour, even though it was kept off and took almost a half hour to heat up. The pool was cold.

One little note about hotel cleanliness: a dog was on the premises during our stay. This very sweet dog was a 'service' dog - but not really. He was in show business. Anyway, I'm sure he crapped on the floor right around the corner from the dining room where breakfast was served. My husband and I discovered this rather stomach-turning ""accident"" and reported it to the front desk. The next morning, our last, we noticed that though the feces had been removed from the tile floor, the smears were still very much in evidence. Again, not the most energetic or interested housekeeping staff. We did not bother to mention this one to the front desk. 

Front desk staff were not the most responsive. I have stayed in many hotels over the years, both for pleasure and business, and have not met staff quite so unhelpful. 

In all, our stay at The Hollywood Hotel - much anticipated by me - was a disappointment. It is too bad because this hotel has the fundamentals of a really nice hotel. The price is very good, but they could charge so much more if they spent some money upgrading and restoring this hotel to its former beauty and lushness. And put in a pool heater and a hot tub. And totally changed up their housekeeping staff and most of the front desk staff....","Check your rooms for cleanliness, especially your beds. If you have a problem the manager, Roman, is a reasonable individual who really makes an effort to fix things as best he can. He appeared a bit beleaguered to me - I think he gets a lot of complaints. Roman, however, was the one truly positive influence in this hotel stay.",4.0,2.0,3.0,4.0,3.0,1.0,,,,,6
Ma S,3,"Reno, Nevada",2012-09-30,COUPLES,2012-09-29,4,Our Hotel Experience at Hollywood Hotel,"When we first arrived at the hotel we were kind of nervous. We walked into an existing argument between a hotel patron and staff. It got really heated. However we were helped in a professional and friendly manner. The parking was well lit and had ample space. The area where the hotel is situated was safe and in a decent area. We did not encounter any problems whatsoever. The hotel was very close to all the areas we wanted to visit like Beverly Hills, Venice Beach, Santa Monica Beach, Walk of fame etc. So we loved the location. The hotel amenities were great like free ice, sauna, pool, Excellent free breakfast and spectacular views of the city on the balcony's. We stayed on the 3rd floor so it was really quiet. In fact we did not notice any noise throughout the entire hotel during our visit. The reason I gave it 4 stars instead of 5 was that the rooms were kind of small.  Beds were very comfortable just like the reviews stated. I have low back issues and slept very good!  We had 2 queen beds but the room could of been larger. The bathrooms were small and it had small closet space for clothes. The WIFI connection was extremely slow. I did not bring my laptop and used the hotels which limits to 15 minutes per guest so I had to hustle to get what I needed done with slow connection. Overall the staff was great except for the (hispanic guy I believe that was his race) cleaning the tables in the restaurant area he was kind of short and rude with us whenever we asked him a question. Overall we did have a good experience and would definitely stay there again!",If you can afford it get the suite which is bigger and the TV is in a separate room in case one party wants to sleep while the other watch tv.,3.0,4.0,5.0,5.0,4.0,5.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
Bergaliciousss,27,,2012-09-30,SOLO,2012-09-28,4,Can I keep the bed?!,"Arrived from Australia 4 hours before check-in time and that was no problem! The staff at the front desk were really nice throughout my 4 night stay. I had ants in my room which I discovered at 10:30 at night, the lady at the front desk organized for someone to come sort it out straight away which was good. They also happily changed my notes for coins to use the washing machine and dryer. The bed was super comfy and big! There is not a great deal of things in the area but the bus and red line are close by which you can take to Hollywood, Universal Studios or to the beach. I would definitely stay there again if I was traveling with others but it's probably not the most convenient place when you're getting around on your own.",,4.0,5.0,5.0,3.0,5.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",35
Karina G,1,,2012-09-30,COUPLES,2012-09-28,1,Worst service I've ever received,"I wouldn't recommend this hotel to anyone. The front desk attendees were sarcastic and rude every time I had contact with them during my 2 day stay, in person and over the phone. I was double-charged for my stay and not one person was willing to rectify the situation, I was pushed around from person to person and it was up to me to try and have the problem resolved. It's been days and I still haven't been reimbursed. During check-in, the attendant did not mention any instructions on how to take advantage of the extra amenities paid for when I made my reservation. Overall quality, service, location, and value were terrible and I won't be staying here again. There are many other great hotels in LA, don't make the mistake of choosing this one.",Choose a different hotel.,2.0,1.0,3.0,1.0,3.0,4.0,hollywoodhotel,General Manager,2012-09-29,"Dear Karina G

We are delighted you chose Hollywood Hotel during your recent visit to Hollywood and the Ls Angeles area!

I'm so sorry we did not meet you expectations. We know you have many hotels to chose from and we value your business.

I am concerned about the double charge you are claiming and would like to review your folio. Please email me direct at jeff@hollywoodhotel.net  with your last name and dates of stay so I may review your folio. If you were indeed double charged, I will reverse the double charge right away.

If you could also elaborate what you meant by ""instructions on the extra amenities"" I will attempt to answer that questions as well.

Vaya con Dios,

Jeff Zarrinnam, CHA
Hotel Director
Hollywood Hotel",1
Sylvia o,34,"Bexleyheath, United Kingdom",2012-09-30,NONE,2012-09-25,2,Hotel Hollywood - so disappointed,Sitting at hotel on our last day here. No facilities - bar or restaurant for evening meal although stated on line. When mentioned to reception the attitude was disgusting - told manager wouldn't see us but to post our comments on Tripadviser and we would be answered there! Hotel isn't within walking distance of any decent places to get food. The trip up Vermont Avenue is intimidating with many homeless people asking for food/money. Having travelled to America for several years and thoroughly enjoying it this is the worst experience we have encountered. Was so disappointed by the way our points were dealt with.,,2.0,2.0,,1.0,2.0,3.0,,,,,16
1Worbs,12,,2012-09-30,FRIENDS,2012-09-25,4,A good hotel great breakfast,"I completely agree with Tessa C (20 Sept) in every comment, (except the one about the renovations, I did not have that problem).
The Breakfast was great- we didn't need to eat lunch! They had a great variety, and it was all so tasty. 
Service was quite good, we also got to check in early. Although we were pushed to purchase tour tickets through the desk, which we did not take. 
Rooms and housekeeping were great.
We were under the impression we would be closer to Hollywood than the hotel actually is, however it was well connected as far as public transport goes. We could catch one bus, just out the front, all the way to Santa Monica beach, or catch the redline into the city and Hollywood. I would recommend this hotel to tourists.",,4.0,4.0,4.0,3.0,4.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
Tessa C,202,"Darwin, Australia",2012-09-30,COUPLES,2012-09-20,4,"Great rooms, excellent breakfast","We stayed in the Hollywood Hotel for four nights when we arrived in LA from Australia.  First off, the area is ok - we felt perfectly safe walking along Vermont Avenue, even at 10pm.  I wouldn't have gone down the side streets, but walking to the Rite-Aid and the Metro station was fine.  However, it isn't anywhere near as nice as North Hollywood or Beverly Hills.

The hotel itself was very nice - clean and modern.  I think we stayed in a modern room, as the furniture and floorings were all new.  There is a nice courtyard in the middle of the hotel, where guests can go for a drink or just relax.  

The service was ok - we were able to check in early, however other then that, the staff were not overly helpful.  They try to sell a tour which is obviously affiliated with the hotel, as the man who checked us in was quite pushy.  Also, we didn't have enough quarters to wash our clothes, but when we asked at the front desk, we were told, sorry we haven't got our money run yet.  I think that service is definetly an area that the hotel can work on.

The housekeeping on the other hand was wonderful - they did a great job of cleaning our room each day.  The breakfast was also great - the egg cooks were excellent - best omlettes we have ever eaten.

The only other issue we had was that the rooms directly across the hall were being renovated, which meant we were awoken at 8:00am by constant hammering.  This was for a couple of days - the staff did not advise us that this was happening, or offer us another room.

I would recommend this as a good place to stay - very close to the Metro red line station, and the buses run along the street.  My only complaint was the service and the fact that we were woken up early by the renovations.",Ask for a room overlooking the Courtyard - otherwise your room will overlook the busy Vermont Ave or the carpark at the rear.,4.0,2.0,4.0,4.0,4.0,5.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",23
Catherine B,1,"Santa Monica, California",2012-09-30,BUSINESS,2012-09-15,5,Charming comfort,"This hotel is clean, comfortable and well-maintained.  The complimentary breakfast is varied and fresh,  It is very convenient for both work and play.  I need a hotel near the office at times, and the hotel is willing to give me a good rate, unless it is peak tourist season.  I appreciate the quiet and the willingness of the staff to provide me with information.  I often don't bring my laptop, so I also appreciate the use of the computer in the lobby.",Inside rooms very quiet,4.0,5.0,4.0,5.0,4.0,5.0,Gisel Miller,Other,2020-03-27,"Dear Guest,

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you and you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
J Varadi,111,"Brisbane, Australia",2012-08-31,NONE,2012-09-14,4,Exceeded my expectations,"The area the hotel is at is not the best but u get use to that real quick because the Hollywood hotel is a great hotel and easy to get anywhere from there, using the metro which is just a 5 min walk. We have a 3 year daughter and we thought it was fine and safe for her so would def return again. We loved waba grill which is just a min walk from the hotel great healthy place to eat and delucious, which a gentleman working at the hotel suggest we go and was great. We loved the complimentary breakfast that was available till 1030 was really great food and service. I will recommend this hotel to any of my friends traveling to LA. Very pleased with our stay next time will stay longer!",,5.0,4.0,,4.0,3.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",15
capouk75,3,,2012-08-31,COUPLES,2012-09-14,1,DO NOT STAY AT THIS HOTEL!,"We are not picky what we want it is just a clean room, a good night sleep and polite service from the staff, nothing more.
We stayed at this hotel only because we booked it as a “Secret Hotel” using Latminute.com, otherwise we would have never stayed at this hotel considering the bad reviews that you can read on Tripadvisor, and I am sorry but I have to say they deserve every single bad review.
Ok the room was big and clean but that is the only positive thing about this hotel.
We woke up at 7:50 with a very loud noise of drilling and banging coming from the room above ours. They were obviously refurbishing the room and no one at the reception had the courtesy to tell us that when we checked in.
When we told the receptionist she did not even apologise, she did not care a bit and she was quite rude.
Breakfast was below average and the guy cooking the omelette made you feel so uncomfortable that we did not even ask for one.
The location of the hotel is far away from the attractions of Los Angeles and ok there is the tube close by but it’s not the safest area to walk even during the day.
To conclude the bad experience we had with this hotel, they charged my credit card when it has already been charged by lastminute.com
When I called the hotel to explain what happened the hotel receptionist told me that from their records they could see that the reservation was done directly with the hotel. I offered to forward the email reservation from lastminute.com or to give them all the necessary details, the answer was “we cannot help you any further” and the lady on the phone was very rude and could not wait to get off the phone.
So I had to write to Lastminute.com to explain what happened. After a few days I received a reply saying that the hotel manager Roman Baranov agreed to refund the amount charged.
During our trip to USA we were very impressed with the quality of the customer service we have received, this Hotel was the only exception.",,3.0,1.0,1.0,2.0,3.0,4.0,Gisel M,Front Office Manager,2017-10-12,"Dear Guest...

We truly appreciate the candid feedback, and are disappointed to hear about the issues. Your comments will be shared internally and will help us only to improve. Thank you.

Gisel Miller 

Hollywood Hotel
Front Office Manager",3
Denad123,7,"London, United Kingdom",2012-07-31,FRIENDS,2012-09-13,1,Awful experience,"$100 worth of new clothing stolen from my room when do no disturb sign was on door, but housekeeping continued to go in on most days, unfriendly staff who did not do anything about the theft as well as not addressing the issue of bedbugs at this hotel.  Only nice person was the man at the kiosk. Worst hotel experience ever!!!",,2.0,1.0,2.0,3.0,2.0,2.0,Gisel M,Front Office Manager,2017-10-12,"Dear Guest

Please accept our sincere apologies for the inconvenience you may have experienced. 

Here at Hollywood Hotel, we take pride in ensuring our customer’s satisfaction. Unfortunately, we did not meet your our and your expectations.
As a testament to our strive for perfection, we have taken steps to ensure that this will never happen again by training sessions, staffing new members etc.
 
We deeply value your relationship with Hollywood Hotel and are committed to providing you with the highest level of service simply because our customers deserve the very best. If you have any further questions or comments regarding this matter, please feel free to discuss it with us at 323 315-1800 

Sincerely  

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
Stefano S,45,"Dublin, Ireland",2012-09-30,FAMILY,2012-09-12,2,The hotel was very nice but when I arrived there was no reservation and very unpolite personnel,"It is a very nice hotel with spatious and clean rooms. The breakfast also is very good and you have all you need in your room. Really I would have give the maximum rating to it. The only problem was that I booked my room online on their internet site and when I arrived there (at 11pm with two kids) there was not a reservation with my name. So I invited the guy at the reception to have a look on internet on their site to verify that the reservation was there. But he refused to listen to me and he said that there was no reservation and he had a free room that could give to me for 350$ per one night. He was extremely unpolite and he told me that it was not him to have a problem but me, so if I wanted the room I had to pay 350$. I went away and... next day my credit card was charged for ""no show"". Is it unbelievable? Yes, but it is what happened. So I went back the following day to ask for clarification and I found another guy that was very nice and verified on their system what happened. My reservation was there but I do not know why, it was with a different name. So he was very sorry and offered to me the room for the original price for the remaining nights and also a free breakfast... but I still have some doubts (overbooking???)",,2.0,1.0,4.0,3.0,5.0,5.0,,,,,15
Chris Y,2,"Claremont, California",2012-08-31,COUPLES,2012-09-08,2,"Left early, never to return!","WHile the hotel itself is okay, they had simply terrible service. We were supposed to stay for two nights but left after the first. The front desk people were rude at every interaction, the security guard was asleep on the job and bothered when he was awoken so we could leave. While the rooms were clean, overall it was a terrible experience and we would never recommend it or stay there again. There was supposedly a breakfast but no indicators of where to find it...",,2.0,1.0,2.0,4.0,3.0,3.0,,,,,1
SopLab64,29,"Montreal, Canada",2012-09-30,FAMILY,2012-09-04,1,"You don't treat customers that way!  You could have apologized, at least.","Do not get me wrong...the rooms are comfortable and clean, the breakfast offers great selection, but the attitude of the front desk employee, as well as the front desk manager, Romin Baranov, is the worst I have ever encountered in my many trips around the world.  Both were extremely rude to us, and the worst is that when Mr. Baranov realized that they were wrong, he barely admitted to it and never apologized.  We tried over and over to explain to them the situation, but he/they wouldn't hear us, eventhough we were in our rights to request our invoice, since the room wasn't booked online, but directly at the desk.

I have been in the customer service for 26 years, and I have very rarely encountered such rudeness, such lack of collaboration over such a simple request...to receive a printed copy of our bill!!!

I also am the kind of customer who never hesitate to praise great service when I experience it (such as ALL THE OTHER 4 HOTELS WE BOOKED OVER OUR CALIFORNIA TRIP), BUT THIS TIME, I WILL MAKE IT A POINT TO HIGHLY RECOMMEND NOT TO BOOK AT THIS HOTEL.  YOU JUST DO NOT TREAT CUSTOMERS THAT WAY!",,3.0,1.0,3.0,2.0,3.0,3.0,Gisel M,Front Office Manager,2017-10-12,"Dear Guest...

Thank you for taking the time to share your feedback regarding your recent stay at our hotel. Please accept my sincerest apologies for the unsatisfactory experience you had while staying with us. We strive to provide each guest with the best possible customer service and I am truly sorry that we were unable to meet your expectations. We will certainly share your comments with our team in an effort to continuously improve our performance.

Gisel Miller 
Hollywood Hotel
Front Office Manager",14
Fliesler,58,"Buffalo, New York",2012-08-31,COUPLES,2012-08-30,4,Funky Hotel with Advantages,"We booked this hotel to be near our daughter & husband who live in Silver Lake.  Turned out to be a fun hotel!  The staff was very helpful & friendly.  The free breakfast was OK then the 2nd morning I had eggs to order.  The egg cook was great, friendly and cooked everything perfectly.  

The hotel was very quiet, very clean and our room was surprisingly large.  It's in an odd neighborhood and there's nothing around to see but if you have a car and want to be off the beaten path, this is a bargain.  

There is a subway stop one block from the hotel.

We will book the Hollywood Hotel in the future when we visit the LA area; it's a friendly, funky place.",We had a room facing the internal courtyard.  It was remarkably quiet.,4.0,5.0,4.0,3.0,3.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",22
mcytang,12,"Sydney, Australia",2012-06-30,COUPLES,2012-08-29,3,Nice Hotel But not Street Front Room,"We arrived LA in early morning, the lady not only holds up us for couple of hours (until 3pm. we pretty sure the room was ready) but also give us a street front room. Besides this unpleasant experience, the Hotel overall was good.",,4.0,3.0,1.0,4.0,4.0,3.0,,,,,11
InfinityCrew,1,"Buchen im Odenwald, Germany",2012-08-31,FRIENDS,2012-08-28,4,This year our 7th visit - we're feeling to be in our second home,"The price-service relation is very good. The rooms are always clean and comfortable.
The staff of the reception is very friendly, especially the Armenian woman (don't know her name) and naturally Devon. He would be able to draw someone out of the deepest
depression. Also the man in the hotel kiosk was always very friendly and accommodating. The breakfast is fantastic and offers a big choice. The hotel pool is situated behind the hotel, a calm place to relax surrounded by many plants. Restaurants and supermarkets are reachable on foot in a few minutes.","the higher the floor the better the view especially in south direction which implicates
additionally quiet nights",4.0,5.0,5.0,4.0,4.0,5.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",1
Gilles S,37,,2012-08-31,COUPLES,2012-08-27,4,Good for Studios and North LA area,"Good position if you are going to visit Universal studios, Walk of Fame, Beverly hills and Bel Air. Rooms are clean and breakfast is complimentary, good quality. We stayed two nights, no bad noise coming from air conditioning engine or refrigerator. Parking inside the hotel has a 18$ per day charge.",,4.0,4.0,3.0,4.0,4.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",45
hwcheng,43,"Edmonton, Canada",2011-09-30,COUPLES,2012-08-25,5,Nice Hotel,"Hotel is nice decorated, clean and comfortable bed, good location, close to Hollywood, only 2 blocks to Metro. Lots of outside restaurants within walking distant.  Swimming pool is kind of hidden with trees, but no time to use it. Love the outside fountain with beautiful flowers, but it is at the back of Hotel. Breakfast is good too.",Good location if you want to use public transportions,5.0,4.0,4.0,5.0,4.0,4.0,Gisel Miller,Other,2020-03-27,"Dear Guest,

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you and you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",14
xt4life,24,"Melbourne, Australia",2012-08-31,NONE,2012-08-12,5,Better than expected,"Very good for the price
The staff can't  do enough for you
Any question no matter how silly they might be will be met with total professionalism and perhaps a wry smile
The rooms are exceptionally clean and our stay here was a pleasure
Would have no hesitations in recommending this hotel and know we will stay again when we visit L.A
A big thank you to all the staff here
The location I only marked as average but there are excellent rail and bus services within easy walking distance
Hope this helps",,5.0,5.0,,3.0,4.0,5.0,Gisel Miller,Other,2020-03-27,"Dear Guest,

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you and you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",45
Bandu M,1,,2012-07-31,FAMILY,2012-08-12,4,Good hotel / Steer clear of car rental,"Hotel room was clean and spacious. Staff was friendly and helpful. Breakfast was ok. .....But. Attention! Beware of Advanced car rental who operate next to the reception. They will rip you off as they did to us with hidden costs and conditions. You are much better off with any other car rental in the city.
B.Mendis",,4.0,3.0,3.0,5.0,3.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",0
DebbieAndrew L,10,"Toronto, Canada",2012-06-30,COUPLES,2012-08-11,5,My Exclusive Hotel in LA,"I am a tour operator based in Toronto.  I have been using The Hollywood Hotel exclusively for my LA-bound clients for several years.  Its location and value are incomparable in LA.  What is especially good about this hotel, though, is its staff and management.  Without going into detail, I give a special thanks to Nelson Garnero for going above and beyond.  Two thumbs-up for The Hollywood Hotel.

Andrew L",,5.0,5.0,5.0,5.0,5.0,5.0,Gisel Miller,Other,2020-03-27,"Dear Guest,

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you and you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",30
Rod P,1,"Perth, Australia",2012-07-31,COUPLES,2012-08-10,3,Good and bad,"The rooms were clean, the place was ok. The breakfast selection was a bit average, but the omelets were nice. I don't know about the fruit selection. a few black spoted bananas and some cut up in pieces sitting there for a long period of time.
The carpet in the dinning area were rinkled and could give an old person a real nasty fall.
The day staff were excellent. Very helpful and nice.
The guy at night that organised me a taxi for the next morning ripped me off.
Sounded like he knew the guy personally. $98 to go 36mile. Said that was the going price and there wasn't much cheaper.
I find out the next day it was an express limo.

The area is a little dirty but felt safe there. Black spots of chewing gum remains all over the sidewalks around the area.
The metro rail is close by which was great and an old style milk bar down the road was brilliant.
Great food.

SO not a bad place to stay.",,4.0,3.0,4.0,3.0,4.0,4.0,,,,,0
Aloha K,1,,2012-07-31,FAMILY,2012-08-10,4,Great location and clean room.,Location was great. Close to metro. Easy to navigate to locations of interest. Friendly staff. Clean room. Love that the bed had a very comfortable mattress and that they use comforter covers that are changed out after each stay rather than bedspreads that rarely are laundered. Refrigerator and microwave a plus. Great/safe parking.,,4.0,4.0,4.0,5.0,4.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",1
Julie B,2,,2012-07-31,COUPLES,2012-07-30,3,"Hollywood Hotel, LA","We stayed two nights in a one bedroom queen off of the courtyard. I loved the location which was walking distance to quaint burros called Los Feliz, Silver Lake and Sunset Junction, Griffith Park and Frank Lloyd Wright's Eniss House.  Griffith Park has lots hiking trails and we were able to hike to the Observatory.  Los Feliz has many restaurants and a nice little wine bar. We found no need to have a car with these attractions being so close. It might have been different had we wanted to see other LA attractions.  

The bedding was nice and comfortable with amazingly soft pillows.
Our room and the hotel were very clean. Our room was very quiet since it faced a courtyard with comfortable seating and a lovely fountain. 

Breakfast was fair. It was nice to have fresh scrabbled eggs each morning and good coffee.

Just a few recommendations for improvement: 

1. Smoking is allowed in the courtyard area and therefore cigar and cigarette smoke wafted into our room.  Due to health concerns regarding second hand smoke, exposure to cigarette smoke should be disclosed when checking into these rooms.

2. We were charged $5.00 by the front desk to call a cab for us. 

3. Add fresh fruit to breakfast options. Only fruit available was canned peaches one morning and canned pears the next day.  

We will stay here again and hopefully the courtyard will be designated a smoke free area before we return.
",,,,,,,,,,,,3
Michela O,1,,2012-07-31,FAMILY,2012-07-29,4,very relaxing place,"we spent 10 beautiful day there. friendly staff, good service and clean room.
close to the metro station.
the surronding places are not so elegant but this was not a problem for us",,3.0,4.0,5.0,3.0,4.0,4.0,Gisel Miller,Other,2020-03-30,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",1
Tas888,7,"Toronto, Canada",2012-07-31,FAMILY,2012-07-27,1,"Dirty, broken rooms and in a not so nice part of town","From the moment we arrived till the day we left it was one let down after another.  The vanity in our room was cracked and broken, the shower would not drain, my family of four couldn't all shower in the morning or the shower would over flow.  The are was a bit scary with people selling stuff from grocery carts and we watched a fight in the subway station where one person was thrown on the tracks of an oncoming train.  Would definitely recommend you find somewhere else.",,2.0,1.0,2.0,1.0,1.0,1.0,Gisel M,Front Office Manager,2017-10-12,"Dear Guest...

Please accept my sincerest apologies for the conditions described in your review. There is certainly no excuse so I will not try to offer one.

I can assure you that we are focused on continually improving everything about the hotel and I do hope that you will give us another chance.

Sincerely 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
greensmartie,10,"Calgary, Canada",2012-07-31,FAMILY,2012-07-27,3,"Average, probably won't return","We travel extensively for work and vacation. We aren't picky, but having a hot shower is a must, or at least more warm than cool/cold. We called the front desk in the afternoon and they said the maintenance man would come. He didn't come, so we called again later that night. He came, and said he would need to replace a part the next morning. He didn't come the next morning, so we called again at night. He still didn't come. That's the 2nd day. On the third morning we called again, and then he came. He said it was fixed, but we felt no difference in the temperature. His supervisor came and said this was the legal limit of temperature, there is nothing they could do, and was pretty rude about everything. We have stayed in so many hotels over all these years, and we know the difference between hot and cold. The front desk said they had no other rooms available, even though the parking lot was kind of vacant. In the morning we took 1 min showers because we were shivering. They wouldn't do anything more about it, so we just did the best we could with the cool shower. So with this inconvenience, coupled with the delay in customer service, I'd rate this hotel 2 stars, but since the breakfast was good, it deserves 1 more star.

Pros: Good breakfast, comfortable beds, semi-modern decor, we're happy the A/C was working as it was 33 degrees out!
Cons: Shower was lukewarm at best, not the fastest customer service, stains on the carpet, pictures on the website are showing the backside entrance of the hotel, not the front entrance (which is quite deceiving), parking each day is expensive.  

We won't be returning to this hotel, as we need showers that aren't cold.",,3.0,2.0,4.0,2.0,3.0,3.0,,,,,15
