username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Jill O,29,"Houston, Texas",2019-08-31,FAMILY,2019-08-25,5,Unique,"A friend recommended this “quirky” hotel. It was a great answer for our night in San Francisco. The unique character of the lobby, bar, and room decor is a perfect fit with a visit here. This hotel defines the word “eclectic”. ",,5.0,5.0,4.0,5.0,5.0,5.0,bbusby1,General Manager,2019-09-05,"Thank you 45jillo for your great review!  We like to think our unique style perfectly represents an eclectic city like San Francisco, so we're stoked that you love our vibe.  We can't wait to see you back again soon!",47
Travelskin,8,"Singapore, Singapore",2019-08-31,SOLO,2019-08-24,5,Best hotel near Union Square,"I’ve been to SF quite a number of times and I must say that this hotel has been the most pleasant so far: great interior design, warm and friendly staff, delicious cocktails, clean and modern rooms. Outstanding value for money, highly recommended!",,,,,,,,bbusby1,General Manager,2019-09-05,"Thank you Travelskin!  It means so much to us when we get great reviews from San Francisco regulars.  We're so glad you enjoyed your stay, and can't wait to see you again soon!",19
lakewater89,1,"Melbourne, Australia",2019-08-31,COUPLES,2019-08-23,5,Great service and location,"Great service and location. Nice room for the price too. I wish there were more amenities (cotton tips, pots etc.) but it was okay for the price. The staff are very kind. Highly recommended for young couples!",,5.0,5.0,5.0,5.0,4.0,5.0,bbusby1,General Manager,2019-09-05,"Thank you lakewater89 for your review, we're so glad you enjoyed your stay at Hotel Emblem!  While we don't have pots, we do have cotton tips in every bathroom (located in the jar on the bathroom counter).  Next time your back also check out our unorthodox amenity list which has a number of cool and unique items that can be delivered to your room.  We look forward to seeing you again soon!",2
Tony,1,,2019-08-31,BUSINESS,2019-08-22,5,Great atmosphere!!,Clean and spacious for SF. The staff was super friendly and helpful for getting around and meal recommendations.  Would def stay there again! Only plus might be a makeshift desk to help get some work done in the room.  ,,,,,,,,bbusby1,General Manager,2019-08-23,"Thank you tonyrF7974VB for the great review.  We're so glad you enjoyed your stay at Hotel Emblem.  While we do have a few rooms that don't have desks due to size (this is San Francisco after all), most of our rooms actually do have a desk.  Next time you stay with us let us know that this is a feature you use and we'll make sure to place you in a room with a desk.  We look forward to seeing you again soon!",3
lisanorriskelly,1,"Alexandria, Kentucky",2019-08-31,COUPLES,2019-08-21,5,San Francisco first timer,"Had a great stay at the Hotel Emblem.  Located in Union Square, it was a one block walk to catch the hop on/hop off tour.  The cable car was also just a block away.  Our hotel room was beautiful, and we enjoyed the freshly baked cookies and fruit set out each day!  Also loved the sangria that was waiting for us when we returned to the hotel after a long day sightseeing.",,4.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2019-08-23,"Thank you lisanorriskelly, what a great review!  We have a few core beliefs at Hotel Emblem, and one of them happens to be life is better with some fruit, a few cookies, and a glass of sangria in hand!  We're so glad you enjoyed your stay and can't wait to see you again soon.",3
Sugareefoodie,29,"Santa Barbara, California",2019-08-31,FAMILY,2019-08-21,5,Exemplifies the best of SF,"Rooms are comfortable, clean, quirky but nice. Elevator is a bit slow which encourages a little use of the stairs which is good. The coffee place in the lobby is outstanding, and the bar and meeting space is super comfortable and cool.
The staff, perhaps most importantly, treats their customers like unique and special guests, which you won’t get at a chain hotel (god forbid you succumb to that!). And unlimited beat literature to be had, what’s not to love ! 
Oh, and the windows open in the rooms !!! Soooo great ! ",,,,,,,,bbusby1,General Manager,2019-08-23,"Thank you Sugareefoodie for your review.  We're so glad that you enjoyed all Hotel Emblem has to offer, including Blue Stone Lane coffee, our lobby space, our literature selection, and most importantly, our team!  We hope to see you back at Hotel Emblem again soon!",73
Chloe G,3,,2019-08-31,COUPLES,2019-08-21,3,Needs a lot of work!,"During our time at Emblem we tried to check in and were told our room was not ready until 4pm and the service from the front office was strange!
The water machine didn’t work, the actual building is very dated, value for money considering we had a early bird rate as well is not worth it, also they charge $68 a night for parking just out front.

Also be careful of the “resort fee” as this isn’t mentioned when initially booking and I’m not sure exactly what we were paying for as it certainly isn’t a resort?",,1.0,2.0,5.0,5.0,3.0,4.0,bbusby1,General Manager,2019-08-23,"Thank you Chloe G for your review.  While we always strive for perfection, we can't always achieve it.  What I can promise you is that we take all of our Guests comments very seriously as an opportunity to improve and get better, in order to provide a better experience for future Guests.  ",3
darlenelim90,1,"Portland, Oregon",2019-08-31,COUPLES,2019-08-20,3,Emblem hotel,Our stay was pleasant. Rooms are very cute and clean. They are small though but it’s SF what can I say. Walking distance to union square and china town. Wish there was a fridge in each room. There is one fridge per floor that they filled with ice. No ice machine. Service was pleasant. Good for price and location. About half hour from the airport. ,,4.0,5.0,4.0,4.0,3.0,5.0,bbusby1,General Manager,2019-08-23,"Thank you darlenelim90 for your review.  It seems that while overall you enjoyed your stay, we didn't ""wow"" you, and quite honestly, our goal is to give each and every one of our Guests and incredible experience.  If you decide to come back and stay with us again, please know that we have individual refrigerators that can be delivered to our Guest rooms upon request.  We hope that you will come back and stay with us again at Hotel Emblem, and give us the opportunity to provide you with an incredible experience.",2
fsoderblom,33,"Stockholm, Sweden",2019-08-31,BUSINESS,2019-08-19,5,A gem!,"Perfect location on Sutter Ave close to Union square. Do not miss their bar - Obscenity, all of the hotels staff was fantastic (very friendly and attentive), rooms are generous and has quite cool design.",,,5.0,,5.0,,5.0,bbusby1,General Manager,2019-08-23,"Thank you fsoderblom for the great review, we're so glad that you enjoyed Hotel Emblem and Obscenity Bar.  We look forward to seeing you again soon!",45
Rhonda W,11,California,2019-07-31,FRIENDS,2019-08-18,5,Manifique!,"This unique, beatnik-themed hotel has it all. Fun and interesting decor, fantastic food and top notch cocktails. Impeccably clean.  I really enjoyed the common areas of the hotel - an inviting and lively vibe but also relaxing. The best service I have ever experienced at a hotel!  Attentive, professional and spirited staff. They went above and beyond in so many ways.  If you are looking for a hotel that will captivate and delight, look no further. Thank you to the entire Hotel Emblem team for an incredible stay in San Francisco! ",,,,,,,,bbusby1,General Manager,2019-08-23,"Wow RhondaWoodling, thank you so much for the compliments!  We're so glad that you enjoyed Hotel Emblem from top to bottom.  We're going to continue to strive to ""captivate and delight"" our Guests.  We look forward to seeing you again soon!",7
Mimimoko,2,"San Francisco, California",2019-08-31,FAMILY,2019-08-17,5,Girls weekend,My daughter and I spend a couple of nights at The Emblem and we loved it! The location could not be better...right in the heart of the city. The decor is so fun and whimsical and the staff is super friendly and helpful. We will be back and we’ll also suggest to friends!,,,,,,,,bbusby1,General Manager,2019-08-23,Thank you mimimoko for you review.  We're so glad that you and your daughter enjoyed Hotel Emblem.  We can't wait to see you back again!,4
Hayley H,1,,2019-08-31,COUPLES,2019-08-13,5,Better than even expected!,"Let me just say the hotel is super funky and cool - exactly what we were looking for , but what took it over the top was the special attention and service we got from
The hotel staff. They went above and beyond to help with special requests and restaurant recommendations and even put a special gift in my daughters room for her bday.
Location was perfect to walk downtown or quick Uber anywhere else.",,,,,,,,bbusby1,General Manager,2019-08-15,"Thank you Hayley H for your great review.  We're so glad we could add those special touches to your stay, and your daughters birthday more special.  Those special touches almost seem like a lost art these days in hospitality, but we like to think its one of our specialties.  We look forward to seeing you again next time you're in San Francisco!",2
Susie R,1,,2019-08-31,FAMILY,2019-08-13,5,Wedding Weekend,"Funky, fun place to stay. Would definitely stay again. Everyone was more than happy to help with anything. The room decor was great~ it was explained how the hotel theme was inspired which was very cool.",,5.0,5.0,5.0,4.0,5.0,5.0,bbusby1,General Manager,2019-08-15,"Thank you Daydream563018 for your review, we're so glad you enjoyed your stay at Hotel Emblem.  Come back and see us again soon!",2
BLinLACA,21,"Phoenix, Arizona",2019-08-31,BUSINESS,2019-08-06,5,A step back in time we all wish we could experience!,"I am a titanium elite member with Marriott, been traveling 46/48 weeks out of the year for the past 10+....so I know hotels...I would consider myself the best honest review you could get.
Came across this hotel and really could not believe ALL 5 stars, ALL unbelievable reviews and ALL guest saying AMAZING things down to the tiniest details...
So I booked outside of my Marriott comfort zone.
OMGolly! 
The place is stepping back in time...
Hot towel at the front desk...
The Smokey (not Smokey literally) bar with all the flavor of the class one expects...
Room is spacious, immaculate and tasteful in a way I wanted to just look around at the details....
The bath is well beyond clean...I travel with wet wipes...not a spec of dust anywhere!
Details and attention make this a must stay!
It’s near everything you want to see, great places to eat and best of all the hotel matches the experience you want to have.
NO you will not break the bank, it’s a very good rate.
I have not posted a hotel review in over 6 months...
This was a pleasure!",,,,,,,,bbusby1,General Manager,2019-08-15,"Wow....BLinLACA words cannot express how honored we are to receive such an amazing review.  Thank you for your kind words, and in the spirit of the Beat Generation we'll continue to strive to provide our Guests with all the character, unique quality, and service experience that you just can't get at a large chain hotel.  Please come back and see us again next time your are in San Francisco! ",31
Paula D,2,,2019-07-31,COUPLES,2019-08-03,5,Perfect Everything!,This hotel is absolutely amazing. The entire staff is so friendly and attentive to their guests!! This is now our favorite hotel we’ve ever stayed at! We are looking forward to a return visit in the future!! Thanks so much for the wonderful long weekend Hotel Emblem!!,,,,,,,,bbusby1,General Manager,2019-08-15,"Paula D nothing makes us happier than becoming someone's new favorite hotel in San Francisco, let alone someone's favorite hotel they've ever stayed at, so thank you!!  We look forward to having you again as our Guest.",4
Mark N,2,"Poughkeepsie, New York",2019-07-31,FAMILY,2019-08-01,5,Reminded me of Paris,"This is truly a charming hotel.  It has a boho chic vibe with old style charm mixed with modern fun ambiance. The staff is friendly and accommodating and the lobby bar, pool room and cafe in the morning was a enjoyable place to be when not in your room. The room was wonderful. Clean, smelled really good and full of fantastic amenities from toiletries to espresso. It reminded me of a hotel in Paris. I will definitely stay again when in San Francisco.",,,,,,,,bbusby1,General Manager,2019-08-15,"Thank you Mark N, we're so glad you enjoyed your stay at Hotel Emblem.  We strongly believe that even though our city is celebrated for its cutting edge technology, we must also celebrate it unique style and personality, and Hotel Emblem strives to reflect that unique personality.  We hope to see you again soon!",4
Galagliac,4,"Ripon, California",2019-07-31,FAMILY,2019-07-30,5,San Francisco Gem!,"We stayed at this lovely hotel for two nights to celebrate a birthday. Our room was very comfortable with a large walk-in shower and extremely comfortable bed.  The hotel is well positioned within the city and it was easy to get Uber’s, usually within less than five minutes.  The location also provides an easy walk to Union Square shopping. The hotel has a clever beatnik theme, and all the amenities are first rate.  When we had any questions about local spots, Chelsea at the front desk gave helpful suggestions and greeted us warmly every time we saw her.  The staff was very cool and helpful throughout our visit.  Even at checkout, we were treated like guests who might return multiple times, which was a welcomed attitude.  Virginia was another helpful front desk staff.

The attached bar and restaurant has a small but tasty menu and our drinks were fresh and excellent—thank you to our bartender Megan!

I’d recommend this fun hotel to anyone staying in San Francisco for any length of time.",,,,,,,,bbusby1,General Manager,2019-08-15,"Thank you Galagliac for your awesome review!  It's amazing to hear that so many of our Team Members made a lasting impression during your stay, nothing makes us happier!  We hope to see you back again soon at Hotel Emblem.",9
daniinuk,58,"London, United Kingdom",2019-07-31,FRIENDS,2019-07-28,5,What a hidden gem,"Couldn’t believe my luck in finding this unique boutique hotel in the center of downtown San Francisco.  Just off Union Square, easy to get to from the BART at Powell Street.  Really friendly staff, and unique decor.  I shall definitely be back!",,,,,,,,bbusby1,General Manager,2019-07-30,"Thank you daniinuk, we're glad you found us as well!  We pride ourselves on a unique Guest experience and we're excited to hear that you enjoyed Hotel Emblem.  Please come back and see us again soon!",55
AWTeesside,27,,2019-07-31,FAMILY,2019-07-23,5,"Brilliant chic hotel, brilliant staff in a fantastic location!","I left this hotel around a week ago to drive to LA with my wife and daughter, who happened to leave some expensive trading shoes in the room! With help from an employee called Chelsea Malbas who was superb these were delivered to current hotel some 400+ miles away at considerable expense to The Emblem and not me. That would not happen in the UK I’m sure. Full marks to the hotel, staff, cleanliness, location and attitude towards guests, they and this very recently opened hotel are brilliant. I hope to return one day to SF and The Emblem *****",,5.0,5.0,5.0,,,,bbusby1,General Manager,2019-07-30,Thank you AWTeesside for the great review.  We're so glad that Chelsea was able to get your items back to you quickly.  We look forward to seeing you again on your next trip to San Francisco!,41
BBQDanny,31,"Redding, California",2019-07-31,FAMILY,2019-07-22,5,Hip and friendly ,Really nice new hotel near Union Square. They took in our bags early so we could go watch the ballgame and then checked us in later that included a welcome drink at their bar. We loved our modern room with comfortable king bed and Nespresso machine in the closet was a nice bonus in the morning (as were the fresh oranges in the hallway next to the filtered water). The staff was friendly and very accommodating and we’d recommend whole heartedly and will definitely return! ,,,,,,,,bbusby1,General Manager,2019-07-30,"Thank you BBQDanny for the great review.  We're so excited to hear how much you loved Hotel Emblem, and look forward to seeing you again in the future!",12
Wdeanne,1,,2019-07-31,COUPLES,2019-07-16,5,Great getaway,"We stayed at Hotel Emblem for a quick anniversary getaway. It was great!  The staff greeted us and checked us in quickly. The overall hipster vibe of the hotel was fun. Our room was spacious and well appointed with everything we needed, even the in-room espresso machine!  We’d definitely recommend, and hope to return.",,,,,,,,bbusby1,General Manager,2019-07-17,"Thank you Wdeanne, Happy Anniversary!  We're so glad to hear you enjoyed your stay at Hotel Emblem.  Please come back and see us again soon.",2
Kristal5800,1,,2019-07-31,SOLO,2019-07-16,5,"Clean, cute, content stay","The Emblem is a very affordable hotel in SF. You can't ask for more. 
Chelsea, the receptionist, will brighten your day the minute you walk in. She's one of the best I've ever met, I hope she knows that!
I would stay at Emblem 10x over as it's located in the best part of the city near everything at an affordable price. ",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2019-07-17,"Thank you Kristal5800 for you review.  Chelsea brightens our day, every day, and we can't thank her enough for it!  We're so glad you enjoyed your stay at Hotel Emblem, and can't wait to have your as our Guest again.",2
Roland M,4,,2019-07-31,COUPLES,2019-07-16,5,Such a delightful hotel,"We couldn’t have asked for a better stay than what we had at hotel emblem in San Francisco. The staff were so polite, pleasant, helpful and kind, and the building’s decor was fantastic. Everything, from the lobby with the attached coffee shop, to the beautiful and stylish bar, to the rooms, were just what we were looking for. Not only were your rooms lovely, but you work hard to be a green hotel, which we really appreciate! Thank you Hotel Emblem for making our stay so memorable. We will definitely be back!!",,,,,,,,bbusby1,General Manager,2019-07-17,"Thank you rmiran2 for your great review.  We're so excited when Guests not enjoy our great amenities and team members, but appreciate our efforts to be environmentally friendly as well.  What can we say, we love Guests like you!  Please come back and stay with us again soon!",10
Joseph S,1,,2019-07-31,FRIENDS,2019-07-11,5,Amazing staycation,This place is Amazing. I felt right at home and spoiled from the moment I walked in until I checked out.  When checking in we got a welcome drink and where greater with a smile. It was nice and clean and had a comforting smell to it. And there are a bunch of fun little corks threw out the hotel. Will be staying there again anytime I need a place in San Fran. This hotel is on par with with any of the other more high end luxarty hotels but with out the price or stuffiness.,,,,,,,,bbusby1,General Manager,2019-07-17,"Joseph S we think you are amazing, thank you for the great review!  We're so glad you enjoyed your stay and can't wait to see you back at Hotel Emblem again.",2
Felicity P,6,,2019-07-31,COUPLES,2019-07-10,5,Fab Stay,"Spent 3 nights in the Emblem Hotel and would definitely recommend. Everyone was really friendly and we were welcomed with a much needed cold drink and warm towel, a nice touch. Great location and the room was spacious, with everything we could need. The daily cookies and free drinks offered were also great. Would definitely come back.",,,,,,,,bbusby1,General Manager,2019-07-17,"Thank you Felicity P, we're so glad you enjoyed your stay at Hotel Emblem!  We have a little philosophy around here, life doesn't get much better than when you have a drink and/or a cookie in your hand.  We look forward to seeing you again soon!",16
Sturgeon,67,"Dubai, United Arab Emirates",2019-07-31,SOLO,2019-07-09,5,Great hotel and ideally located,"I stayed here for 5 nights, it was overall a great experience, I'd give it 4.5 rather than 5 if I could but felt marking it as 4 out of 5 was unfair.

The location was great, literally behind Union Square so a huge amount of world class shops moments away. It was walkable to most destinations, I had considered staying in other locations but I'd have to use more transport to get around, this was perfect and there was always ample space outside for an Uber to pull up. One word of warning is to be aware of the downsides of SF particularly near the hotel and the Tenderloin area (avoid!), a LOT of homelessness with the majority having addiction issues and these individuals can be intimidating, unpredictable and there can be some very unsavoury behaviour. I was shocked initially and wondered where the hell I had booked. Just have your wits about you and I do still think the location was the best choice I could have made.

The hotel has had a very recent refit, it's a smallish property with around 90 rooms, only one small lift. I had a room on the top floor at the back, it was far larger than expected, really quite big and quiet, I did pay more for a larger room though and noticed most others were small but comfortable when I saw them. Definitely some sound proofing issues from the corridor plus I had a connected room to a stranger and heard everything. I did spot a planning application for better glazed windows so that would be a improvement not that I had issues with street noise. The room itself had fantastic amenities that I'd researched beforehand. Great comfortable bed and pillows, huge TV with ability to stream from devices, bluetooth alarm clock (you can already stream music to your TV from your device though), Nespresso machine amongst others. I'm quite fussy and even the smaller things ticked my boxes-the premium toiletries weren't just a fancy shampoo and soap, there was conditioner and hand/body lotion too plus loads of towels. Decent hairdryer, proper iron and ironing board, seating area and big luxurious bathroom. There were a couple of issues with the bathroom, firstly I'd have preferred a rainfall shower (not that there was anything wrong with what is available and the pressure is great). Also, the floor tiles were ever so slightly grubby and the cleaning of the edges of the skirting board was non existent-hair and dirt throughout and this would have been so simple to clean, it wasn't touched throughout my stay. The room had a carpet, not a big fan of these in hotels as they're hard to clean and i doubt they're cleaned more than a daily quick vacuum so I didn't feel too clean walking barefoot. Some slightly odd cleaning decisions in the room, sometimes used glasses and glassware was entirely left and sometimes replaced. The room itself was a bit dark but plenty of mirrors and lighting around, the wardrobe was fine but most of the space is already taken with a safe and coffee machine so could have had some drawers in there plus more shelves.

The amenities in the hotel involved nice touches, I did like the filtered water machine on each floor and free fruit/cookies. The coffee shop downstairs (part of a chain but linked to the hotel) was very good, great coffee and nice food but extremely limited menu which was a shame. Apart from this there were no food options in the hotel apart from some bar snacks but with so much around this wasn't really an issue.

I was not happy with the amenity fee despite being aware in advance, it's $29 a night plus taxes and to me this is just a rip off. Include the charges in the daily rates, the hotel isn't cheap to begin with and most of the amenities such as 'local gym access' most wouldn't use. So I ended up paying almost $170 for a handful of Nespresso coffees and water that I'd expected to be completely free anyway, if we're being realistic about the situation. 

After nosing about some other hotels and having thoroughly done my research, this is one of the very best in the city and attracted a cool crowd. There are some 5* hotels locally but they seem to be very stuffy-this place is very modern. Would recommend it for sure, just a few niggles to sort as above and I have high standard!",Back of the hotel means quietest rooms. And I&#39;d ask to be as far from the elevator as possible.,3.0,4.0,,,4.0,,bbusby1,General Manager,2019-07-17,Wow....thank you sturgeon2k for such a detailed review.  We love your suggestions and will certainly start looking into them right away.  It's clear you have high standards and we're honored to have received such a great rating from you.  We look forward to seeing you again soon!,45
Voyager50964676720,1,"Manchester, United Kingdom",2019-07-31,COUPLES,2019-07-08,5,One night stop over,"Fantastic service, highly recommended. In a good location near union square with well appointed rooms that are modern and well furnished. Overall a great experience and would recommend to anyone staying in San Francisco. ",,5.0,5.0,,,5.0,,bbusby1,General Manager,2019-07-09,"Thank you Voyager50964676720, we're so glad that you enjoyed your stay!  We hope to see you in San Francisco again soon!",2
Resort60090528125,1,"Berlin, Germany",2019-06-30,COUPLES,2019-07-07,5,Absolutely recommended,"Hotel with individual, creative design, best and very special service, at the reception, at the bar, at the cafe. Located near to Times Square, central to other interesting places. Thanks a lot to the team!!!",,4.0,5.0,5.0,4.0,4.0,5.0,bbusby1,General Manager,2019-07-09,"Thank you Resort60090528125 for your review.  We like to think that special service is our specialty, so it's great to hear of your experience.  And no need to thank us, thank you!  For staying with us and being our Guest and Hotel Emblem.",2
TomHarald,675,"Skien, Norway",2019-07-31,COUPLES,2019-07-06,4,Nice hotel,"We stayed here 2 nights in July. The hotel is located in an old building, but the room was modern and fresh. Don't be surprised when you experience that the floors are not completely level in this 100+ years building. Not very large room, but everything was clean and modern, and the bed was comfortable. A little bit dark in the bathroom, but that is a minor issue. All staff were polite and serviceminded. Only valet parking at the hotel. Perfect location, close to Union Square. ",,,,,,,,bbusby1,General Manager,2019-07-09,"Thank you TomHarald for your review, we're glad you enjoyed your stay.  Yes, some of the floors are not completely level as our building was built in 1907, and is one of the first buildings in the city, but we like to think that's part of our charm!",148
Domma247,1,,2019-07-31,COUPLES,2019-07-06,5,Great boutique hotel in a great location!,"This hotel is great! Nice decor with a cute cafe inside as well as a fun bar with delicious cocktails. The rooms are a bit small, but nonetheless clean...plus the size is really typical for San Francisco. They front desk staff were super friendly and accommodating. We will definitely stay here again when returning to San Fran as almost everything we wanted to do was a short walk and away from the crazy insane and busy tourist spots like Fisherman’s warf...stay here you can’t possibly regret it!",,,,,,,,bbusby1,General Manager,2019-07-09,"Thank you Domma247 for that awesome review!  We're so glad you enjoyed your stay at Hotel Emblem.  While we're proud to boast a great newly renovated hotel, we're more proud that the service our team provides our Guests shines through it all.  Please come back and stay with us again next time you are in SF!",2
jeanaguilar,2,,2019-07-31,FAMILY,2019-07-05,5,Hotel Emblem,"Fun, new hotel with a great vibe! Extremely friendly staff and really clean, uniquely decorated rooms. Perfect location to walk all around Union Square. I only wish they had an actual restaurant besides Blue Stone next door.",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2019-07-09,"Thank you jeanaguilar for your review, we're so glad that you enjoyed your stay at Hotel Emblem.  When you come back and stay with us, check out Obscenity Bar and Lounge, we've put together a great food menu that compliments our creative cocktail list.  We look forward to seeing you again soon!",5
Jean A,2,,2019-07-31,FAMILY,2019-07-03,5,Hotel Emblem,"I loved the cool, fun decor of the beat era! Great location, cozy, brand new updated rooms! Very helpful and friendly staff! I will definitely return and next time check out the larger rooms! No place like this around SF!",,,,,,,,bbusby1,General Manager,2019-07-09,"Thank you Jean A, we appreciate the great review.  And we can't argue with your assessment that there's no place like us in SF!  We look forward to seeing you again!",2
Companion05975776566,1,"Fallbrook, California",2019-06-30,BUSINESS,2019-07-01,5,Excellent Accomodations for our quick overnight business trip,"I found the Emblem Hotel to have great welcoming staff and excellent service including the very convenient valet parking. The free WiFi, comfortable room and little extras were a welcome surprise. I'd definitely stay here again",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2019-07-09,"Thank you Companion05975776566 for your review, we're so glad to hear you enjoyed your stay at Hotel Emblem.  We're firm believers that things such as free wifi, a comfortable room, and of course some chocolate chip cookies should be included in a great hotel stay.  We hope to see you back again soon!",2
OnAir63295634397,1,,2019-05-31,NONE,2019-06-26,5,"New Look, Same Excellent Style and Service","I love this place when it was Hotel Rex and I love the updated décor and overall new look.  What remains in a quirky, comfortable hotel in a the heart of San Francisco.  The service remains excellent and the creature comforts are all covered.",,,,,,,,bbusby1,General Manager,2019-07-09,"Thank you OnAir63295634397 for your review, we love it when Hotel Rex guests come back and check us out!  We're glad you enjoyed the service, most of our team is actually from the Hotel Rex.  We look forward to seeing you again at Hotel Emblem!",2
Ht13g09,52,"London, United Kingdom",2019-06-30,COUPLES,2019-06-26,5,Modern yet traditional - loved this hotel!,"My husband and I stayed as part of our honeymoon for 2 nights.  The welcoming was very warm and front of house staff very helpful.  Rooms are spacious and with all the mod con touches we like, although the lighting was quite dark other than in the bathroom. Bathroom amenities were lovely and luxurious.  Downstairs, we sampled the bar and it was a great atmosphere, you can also eat breakfast there if you order from the hotel's cafe Bluestone, which was great - I recommend the avocado on toast! Ideally located, I would stay here again.",,,5.0,5.0,5.0,,,bbusby1,General Manager,2019-07-09,"Congratulations Ht13g09!  We're so excited that you chose to spend part of your honeymoon with us.  And we can't argue with the avocado toast recommendation....it truly is phenomenal.  Thank you for the great review, and we hope to see you at Hotel Emblem again soon!",56
Bobbi L,1,,2019-06-30,NONE,2019-06-25,5,Treasure amid the Flash!,"Love the city but can get overpowered by the larger hotels.  I was looking for a respite between Berkeley and the San Francisco Airport and a little power shopping. I was looking for a small boutique hotel as I was traveling alone. I was influenced by the art on the web site and thought ""I love your spirit!"".  I totally hit the spot. Tiny but offered a white sangria upon entering, help to the room, which was small but full of flavor!  My favorite espresso machine was ready for me. Loved the touch of black wash cloth with words ""for face"". The bar after a day of shopping was cozy and the Bartender was the Bomb!  Oh yeah, first drink was free! Cute cafe on grounds with perfect Avocado or Salmon toast for breakfast.  The art was worth a stop on each floor and of course the nozzle for filtered water and fresh fruit and evening cookies on each floor was a great touch.
I felt who ever had a hand in the design had stayed many times in many rooms at many prices. Its a win.  Location was ideal, just two blocks from label danger!  Will put this on my speed dial!!",,,,,,,,bbusby1,General Manager,2019-07-09,"Thank you Bobbi L....we're so excited when our Guests truly ""get us"", and it's obvious that you do.  Here at Hotel Emblem our goal is to embody the spirit of San Francisco, with a little touch of luxury, and it looks like you experienced it all.  Can't wait to have you back to see us again!",2
Rachel S,4,,2019-06-30,COUPLES,2019-06-24,5,Highly Recommend,"We had the best stay! We would highly recommend and will be back next time we are in SF. 
At check in we were greeted with a warm towel and a cocktail. We were also gifted a cocktail on the house + 2 coffees in the am. 

The room was exceptionally clean and stylish. The amenities were great and the shampoo + conditioner smell great! 

The bar tender was great - she really knew her drinks and had a great dinner recommendation. 

The staff was super friendly and the location is perfect! 

We typically stay in Airbnb’s because we often have less than pleasant stays at hotels but this one really changed our minds!!",,,,,,,,bbusby1,General Manager,2019-06-27,"Thank you for your review Rachel S.  We're super excited to hear you enjoyed your stay so much.  Airbnb's are great, but we feel a hotel experience, done the right way, provides guests with so much more when you're visiting a city like San Francisco.  We look forward to your next visit to Hotel Emblem!",2
Hannah J,1,,2019-06-30,COUPLES,2019-06-23,5,Best experience ever!,We visited the area for my birthday and it was a great experience. The best part was the bar! The drinks were so fun and innovative! But the part that made it the best was the bartenders Nora & Megan! Every night they were inviting and talkative. They gave us advice on what to see & were very sweet. We would definitely visit again just to see them! We highly recommend this establishment.,,,,,,,,bbusby1,General Manager,2019-06-27,"Thank you Hanna J, we're so excited to hear you enjoyed your experience at Hotel Emblem.  We agree, Nora and Megan are amazing!  And the best thing is, they're always coming up with fantastic new drinks so make sure to come back and see us again soon at Obscenity Bar.",2
Christopher S,1,,2019-06-30,COUPLES,2019-06-23,3,"Okay, not great","The pros:the staff is friendly including being extremely gracious with early check in. The location in Union Sq is convenient for tourist stuff (walkable to Chinatown, Market, even Embaracadero, North Beach, Coit Tower).
The cons: for the price, the room was not great. Dim lighting, not as clean as expected for a similar price at larger hotels. The carpet in the hallways always needed vacuuming, there was never ice in the hallway freezer, the water filter station was a nice environment-friendly idea but it rarely worked - apparently the filters were clogged. The attempt to appear like a “hip” place came across as somewhat contrived with a silly video commercial on loop as you check and a video of a fire in the bar area that grows tiresome after you have been there once. It seems like this place spent a lot on consultants to appear hip versus similar boutique hotels that have a more authentic vibe. The mandatory resort fee stinks too, especially as we were looking forward to the yoga (in part, the reason why we stayed there) and the instructor canceled at the last minute.
Overall, I would not recommend staying here unless it was on super sale. Take all that money and go to a larger hotel that is good at what they do without trying too hard to be hip.",,,,,,,,bbusby1,General Manager,2019-06-27,"Thank you Christopher S for you review.  Although we're disappointed to hear that you didn't have the experience you were looking for, we do take all feedback, good and constructive, to heart.  Rest assured we are striving to better ourselves every day, and hope that you will give us another chance in the future.",2
JKL,8,,2019-06-30,FAMILY,2019-06-18,5,Union Square hotel,"This hotel is over the top terrific!! Rooms are clean and comfortable Incredible staff!
Coffee and lounge on-site
Walking distance to restaurants & shops
The next time we are in SF Hotel Emblem will be our destination ",,,,,,,,bbusby1,General Manager,2019-06-19,JKLittle we think you are over the top terrific!  Thank you for the awesome review!  And thank you for making us your future SF destination of choice.,15
